,time,acc_trade_volume,trade_price,dev,high,ask_bid
0,1712365207.1854684,33654.81255407,6188.0,0.0,6205.0,BID
1,1712365224.6588254,33656.43041525,6181.0,-3.37731095214703e-10,6205.0,ASK
2,1712365224.6600862,33705.64168626,6180.0,-1.0272931114602486e-08,6205.0,ASK
3,1712365230.1602206,33705.64168626,6180.0,-0.0,6205.0,ASK
4,1712365241.9494133,33707.58406858,6177.0,-4.0544881248335616e-10,6205.0,ASK
5,1712365255.5986085,33710.08956197,6187.0,5.229914364452919e-10,6205.0,BID
6,1712365260.1387122,33710.08956197,6187.0,0.0,6205.0,BID
7,1712365290.0988276,33710.08956197,6187.0,0.0,6205.0,BID
8,1712365293.438793,33853.37251439,6182.0,2.9908411356858575e-08,6205.0,BID
9,1712365303.901625,33941.99693698,6181.0,1.84991699453274e-08,6205.0,BID
10,1712365304.0185466,34035.8476587,6181.0,-1.9590090404557386e-08,6205.0,ASK
11,1712365304.0402172,34104.36625388,6181.0,-1.4302345782424825e-08,6205.0,ASK
12,1712365320.159509,34104.36625388,6181.0,-0.0,6205.0,ASK
13,1712365350.1497118,34104.36625388,6181.0,-0.0,6205.0,ASK
14,1712365351.828553,34108.91428104,6184.0,9.4885749440821e-10,6205.0,BID
15,1712365352.8087754,34152.87854367,6184.0,9.17228912999264e-09,6205.0,BID
16,1712365366.3987632,34154.49797686,6183.0,-3.3786326795550126e-10,6205.0,ASK
17,1712365380.1086788,34154.49797686,6183.0,-0.0,6205.0,ASK
18,1712365385.7587042,34316.10107964,6188.0,3.3713166785639786e-08,6205.0,BID
19,1712365410.1097538,34316.10107964,6188.0,0.0,6205.0,BID
20,1712365440.1648264,34316.10107964,6188.0,0.0,6205.0,BID
21,1712365446.6187,34336.29670257,6188.0,-4.212273052960051e-09,6205.0,ASK
22,1712365446.6200204,34361.26984454,6188.0,-5.208737226507772e-09,6205.0,ASK
23,1712365446.7185953,34368.61732313,6188.0,-1.532489796384083e-09,6205.0,ASK
24,1712365470.1499062,34368.61732313,6188.0,-0.0,6205.0,ASK
25,1712365478.4603114,34400.96408037,6183.0,-6.746221182777602e-09,6205.0,ASK
26,1712365493.6190453,34417.13745899,6183.0,3.3731105913880427e-09,6205.0,BID
27,1712365500.0997992,34417.13745899,6183.0,0.0,6205.0,BID
28,1712365530.158981,34417.13745899,6183.0,0.0,6205.0,BID
29,1712365560.1734586,34417.13745899,6183.0,0.0,6205.0,BID
30,1712365590.1079967,34417.13745899,6183.0,0.0,6205.0,BID
31,1712365620.1496098,34417.13745899,6183.0,0.0,6205.0,BID
32,1712365635.5492096,34433.31083761,6183.0,-3.390639798825005e-09,6205.0,ASK
33,1712365635.5506628,34607.56351394,6183.0,-3.6530898910985846e-08,6205.0,ASK
34,1712365640.2090268,34639.91550359,6182.0,-6.7823765371342115e-09,6205.0,ASK
35,1712365650.1588795,34639.91550359,6182.0,-0.0,6205.0,ASK
36,1712365651.4992738,34672.27272734,6181.0,-6.781515576569006e-09,6205.0,ASK
37,1712365651.5006804,34682.27272734,6181.0,-2.0958273889514406e-09,6205.0,ASK
38,1712365663.4090133,34683.27272734,6180.0,-2.0958273889514408e-10,6205.0,ASK
39,1712365663.87223,34714.63518689,6180.0,-6.5730301709772714e-09,6205.0,ASK
40,1712365664.0890677,34747.00288393,6179.0,-6.783710597370911e-09,6205.0,ASK
41,1712365664.0902166,34757.00288393,6179.0,-2.0958273889514406e-09,6205.0,ASK
42,1712365664.209019,34789.37582016,6178.0,-6.78480864116125e-09,6205.0,ASK
43,1712365680.0989876,34789.37582016,6178.0,-0.0,6205.0,ASK
44,1712365700.7591157,34790.99446697,6178.0,-3.3917477747222784e-10,6205.0,ASK
45,1712365706.479081,34837.9352245,6178.0,9.836068555084592e-09,6205.0,BID
46,1712365710.1116374,34837.9352245,6178.0,0.0,6205.0,BID
47,1712365712.3889868,34844.11383638,6181.0,1.2945984065235663e-09,6205.0,BID
48,1712365712.4690096,34860.28983121,6182.0,3.389340120009471e-09,6205.0,BID
49,1712365712.5491114,34861.712104,6183.0,2.980074041440998e-10,6205.0,BID
50,1712365740.1493332,34861.712104,6183.0,0.0,6205.0,BID
51,1712365748.7499804,34942.57899709,6183.0,1.6943437924825246e-08,6205.0,BID
52,1712365770.1499176,34942.57899709,6183.0,0.0,6205.0,BID
53,1712365800.1337442,34942.57899709,6183.0,0.0,6205.0,BID
54,1712365811.5409448,34958.77332809,6175.0,-3.401521002731496e-09,6205.0,ASK
55,1712365811.5424705,34968.77332809,6175.0,-2.100439346788546e-09,6205.0,ASK
56,1712365811.6190195,35001.16723803,6174.0,-6.804144303430339e-09,6205.0,ASK
57,1712365811.6198738,35353.7789132,6174.0,-7.40639436664096e-08,6205.0,ASK
58,1712365811.6205544,35353.77891418,6175.0,-2.0584278945094364e-16,6205.0,ASK
59,1712365830.1217024,35353.77891418,6175.0,-0.0,6205.0,ASK
60,1712365841.4792705,35355.39834737,6175.0,-3.3997082831068005e-10,6205.0,ASK
61,1712365856.0394506,35450.49298358,6171.0,-1.9963405986682275e-08,6205.0,ASK
62,1712365856.041037,35451.49298358,6172.0,-2.0993198756864152e-10,6205.0,ASK
63,1712365856.042632,35452.62732161,6171.0,-2.381338372130705e-10,6205.0,ASK
64,1712365856.5461516,35485.7797553,6173.0,6.959756297278566e-09,6205.0,BID
65,1712365857.1856728,35501.22605805,6173.0,3.242673036894968e-09,6205.0,BID
66,1712365857.489175,35535.37425725,6175.0,7.168799329945302e-09,6205.0,BID
67,1712365857.5291238,35548.18962082,6175.0,2.6903547456648707e-09,6205.0,BID
68,1712365860.163431,35548.18962082,6175.0,0.0,6205.0,BID
69,1712365864.8191102,35609.90394176,6171.0,-1.2952547068923818e-08,6205.0,ASK
70,1712365864.9319844,35837.28501448,6171.0,4.772253833679049e-08,6205.0,BID
71,1712365866.8496735,35847.28501448,6175.0,-2.0987911511683263e-09,6205.0,ASK
72,1712365890.1531284,35847.28501448,6175.0,-0.0,6205.0,ASK
73,1712365893.6391177,36212.30509304,6175.0,-7.658042490453165e-08,6205.0,ASK
74,1712365909.5962646,36355.58804546,6178.0,-3.0060454266478946e-08,6205.0,ASK
75,1712365910.2391005,36505.58804546,6181.0,3.14696763558767e-08,6205.0,BID
76,1712365910.5192397,36602.64401441,6182.0,2.0362132875083568e-08,6205.0,BID
77,1712365910.5206974,36661.25928395,6183.0,1.2297357079575492e-08,6205.0,BID
78,1712365912.1392455,36822.99307013,6183.0,3.393139937930198e-08,6205.0,BID
79,1712365913.549153,36833.81791244,6183.0,2.271028560659409e-09,6205.0,BID
80,1712365913.6325302,36877.48603466,6183.0,9.161477822216358e-09,6205.0,BID
81,1712365916.6991768,37244.38603466,6183.0,7.69748283664732e-08,6205.0,BID
82,1712365916.7194948,37301.38603466,6183.0,1.1958477015233148e-08,6205.0,BID
83,1712365916.7292244,37344.98603466,6183.0,9.147185927442717e-09,6205.0,BID
84,1712365916.7391205,37388.68603466,6183.0,9.168165711678136e-09,6205.0,BID
85,1712365916.789698,37388.70263168,6183.0,3.482018984967972e-12,6205.0,BID
86,1712365916.8408384,37389.70263168,6184.0,2.0979784237251127e-10,6205.0,BID
87,1712365916.8490434,37563.22827327,6184.0,3.6405305201887784e-08,6205.0,BID
88,1712365917.109644,37583.22827327,6187.0,4.195956847450227e-09,6205.0,BID
89,1712365917.1115036,37589.22827327,6199.0,1.258787054235068e-09,6205.0,BID
90,1712365917.11629,37590.22827327,6193.0,2.0979784237251127e-10,6205.0,BID
91,1712365917.1177535,37591.22827327,6192.0,2.0979784237251127e-10,6205.0,BID
92,1712365917.1192305,37639.66224163,6194.0,1.016134205946746e-08,6205.0,BID
93,1712365917.120652,37649.17500984,6202.0,1.995758245447648e-09,6205.0,BID
94,1712365917.1220858,37721.48992228,6200.0,1.517151260126921e-08,6205.0,BID
95,1712365917.1235251,37724.60671596,6202.0,6.53896589183755e-10,6205.0,BID
96,1712365920.0999324,37724.60671596,6202.0,0.0,6205.0,BID
97,1712365950.1052115,37724.60671596,6202.0,0.0,6205.0,BID
98,1712365978.069165,37726.22013964,6198.0,3.3767062094455217e-10,6205.0,BID
99,1712365980.160348,37726.22013964,6198.0,0.0,6205.0,BID
100,1712366010.1591775,37726.22013964,6198.0,0.0,6205.0,BID
101,1712366040.0983746,37726.22013964,6198.0,0.0,6205.0,BID
102,1712366046.887437,37736.22013964,6185.0,-2.092878135030922e-09,6205.0,ASK
103,1712366046.9791217,37745.35625722,6184.0,-1.912078072226365e-09,6205.0,ASK
