,time,acc_trade_volume,trade_price,dev,high,ask_bid
0,1712601588.4629977,1267574.13887165,7439.0,0.0,7547.0,BID
1,1712601600.5804248,1267574.13887165,7439.0,0.0,7547.0,BID
2,1712601617.3400688,1267574.94543167,7425.0,-7.802911914911619e-11,7547.0,ASK
3,1712601630.580314,1267574.94543167,7425.0,-0.0,7547.0,ASK
4,1712601635.2797496,1267575.75199169,7439.0,7.802907394170739e-11,7547.0,BID
5,1712601660.910006,1267575.75199169,7439.0,0.0,7547.0,BID
6,1712601683.259791,1267576.55855171,7429.0,-7.802902867163629e-11,7547.0,ASK
7,1712601683.849142,1267583.27988522,7439.0,6.502419064078595e-10,7547.0,BID
8,1712601690.964673,1267583.27988522,7439.0,0.0,7547.0,BID
9,1712601701.8797169,1267584.08644524,7439.0,7.802860598163663e-11,7547.0,BID
10,1712601720.5693686,1267584.08644524,7439.0,0.0,7547.0,BID
11,1712601750.5690155,1267584.08644524,7439.0,0.0,7547.0,BID
12,1712601753.8991857,1267584.89300526,7429.0,-7.802856068958405e-11,7547.0,ASK
13,1712601753.999267,1267598.60295468,7429.0,-1.3263335572032714e-09,7547.0,ASK
14,1712601754.0008793,1267902.86514405,7428.0,-2.9435057678531644e-08,7547.0,ASK
15,1712601769.4428113,1267935.77483559,7439.0,3.1837628943328796e-09,7547.0,BID
16,1712601772.4090574,1267936.58139561,7439.0,7.802856068958405e-11,7547.0,BID
17,1712601780.8988872,1267936.58139561,7439.0,0.0,7547.0,BID
18,1712601810.9286838,1267936.58139561,7439.0,0.0,7547.0,BID
19,1712601823.9644191,1267937.38795563,7433.0,-7.800879785638856e-11,7547.0,ASK
20,1712601840.55927,1267937.38795563,7433.0,-0.0,7547.0,ASK
21,1712601845.9492407,1267937.51992385,7444.0,1.2763682767788956e-11,7547.0,BID
22,1712601845.9508903,1267938.19442695,7439.0,6.52364909960734e-11,7547.0,BID
23,1712601870.5889578,1267938.19442695,7439.0,0.0,7547.0,BID
24,1712601883.1285572,1267939.00089827,7434.0,-7.800012847731427e-11,7547.0,ASK
25,1712601892.5586407,1267943.16784257,7435.0,-4.030176681484687e-10,7547.0,ASK
26,1712601900.6212306,1267943.16784257,7435.0,-0.0,7547.0,ASK
27,1712601909.638807,1267943.97386083,7444.0,7.797250167148836e-11,7547.0,BID
28,1712601930.5887403,1267943.97386083,7444.0,0.0,7547.0,BID
29,1712601954.2683802,1267944.77987909,7435.0,-7.797245639162229e-11,7547.0,ASK
30,1712601960.888864,1267944.77987909,7435.0,-0.0,7547.0,ASK
31,1712601970.408527,1267945.58589735,7444.0,7.797241121157311e-11,7547.0,BID
32,1712601990.9180012,1267945.58589735,7444.0,0.0,7547.0,BID
33,1712602016.8687215,1267966.26420584,7439.0,2.000372344848155e-09,7547.0,BID
34,1712602017.0080016,1268026.82406031,7439.0,-5.858422034303516e-09,7547.0,ASK
35,1712602017.047933,1268204.66349514,7439.0,-1.7203780832944118e-08,7547.0,ASK
36,1712602019.058437,1268205.4695134,7435.0,-7.797236595433557e-11,7547.0,ASK
37,1712602020.6468065,1268205.4695134,7435.0,-0.0,7547.0,ASK
38,1712602029.558751,1268343.35289904,7435.0,-1.3336029765847449e-08,7547.0,ASK
39,1712602031.6685762,1268438.46046056,7435.0,-9.198767969741434e-09,7547.0,ASK
40,1712602031.6699417,1268634.3276526,7435.0,-1.8944201950595284e-08,7547.0,ASK
41,1712602031.7478411,1268714.74226576,7435.0,-7.777671470230535e-09,7547.0,ASK
42,1712602031.8282514,1269783.00499505,7435.0,-1.0332197377819925e-07,7547.0,ASK
43,1712602031.83,1270393.01874576,7435.0,-5.900030304071298e-08,7547.0,ASK
44,1712602031.9096,1270437.8061108,7435.0,-4.3318172855640506e-09,7547.0,ASK
45,1712602031.910395,1270726.76570789,7435.0,-2.7948064736227843e-08,7547.0,ASK
46,1712602035.5185072,1270727.57259331,7436.0,7.804165764556319e-11,7547.0,BID
47,1712602050.5481846,1270727.57259331,7436.0,0.0,7547.0,BID
48,1712602080.907857,1270727.57259331,7436.0,0.0,7547.0,BID
49,1712602087.9980128,1270728.37947873,7425.0,-7.790037204432246e-11,7547.0,ASK
50,1712602105.0278585,1270729.18636415,7436.0,7.790037202184393e-11,7547.0,BID
51,1712602110.917874,1270729.18636415,7436.0,0.0,7547.0,BID
52,1712602140.5688252,1270729.18636415,7436.0,0.0,7547.0,BID
53,1712602148.137925,1270734.56560029,7436.0,5.19335212983111e-10,7547.0,BID
54,1712602155.0876732,1270735.37248571,7425.0,-7.790028186092446e-11,7547.0,ASK
55,1712602158.207217,1270793.10710517,7425.0,-5.573955132849568e-09,7547.0,ASK
56,1712602158.2087078,1270793.38037711,7425.0,-2.6382879940965947e-11,7547.0,ASK
57,1712602158.797674,1271111.35251591,7425.0,-3.069843452246479e-08,7547.0,ASK
58,1712602170.5790658,1271111.35251591,7425.0,-0.0,7547.0,ASK
59,1712602172.9093945,1271112.15940133,7436.0,7.787894623352276e-11,7547.0,BID
60,1712602200.6487558,1271112.15940133,7436.0,0.0,7547.0,BID
61,1712602222.3174446,1271112.96628675,7426.0,-7.80029809519813e-11,7547.0,ASK
62,1712602230.589139,1271112.96628675,7426.0,-0.0,7547.0,ASK
63,1712602246.3087716,1271113.77328069,7435.0,7.801342655584336e-11,7547.0,BID
64,1712602252.1086042,1271163.80355335,7426.0,-4.836508440388923e-09,7547.0,ASK
65,1712602260.6277008,1271163.80355335,7426.0,-0.0,7547.0,ASK
66,1712602264.6374922,1271189.10697577,7426.0,-2.446034038602225e-09,7547.0,ASK
67,1712602265.317287,1271245.26748669,7426.0,-5.428930484388455e-09,7547.0,ASK
68,1712602279.187347,1271285.0685375,7426.0,-3.847492384114204e-09,7547.0,ASK
69,1712602279.9096816,1271351.00525642,7426.0,-6.3739780411792364e-09,7547.0,ASK
70,1712602279.9168973,1271377.93765609,7426.0,-2.603504191654122e-09,7547.0,ASK
71,1712602287.4579928,1271378.74465003,7427.0,-7.801057950880496e-11,7547.0,ASK
72,1712602290.6077497,1271378.74465003,7427.0,-0.0,7547.0,ASK
73,1712602304.8278215,1271420.11137523,7425.0,-3.998226254453787e-09,7547.0,ASK
74,1712602304.8294106,1271425.30438129,7427.0,-5.01920639563863e-10,7547.0,ASK
75,1712602304.8309896,1271504.84017113,7425.0,-7.687388391764897e-09,7547.0,ASK
76,1712602304.832595,1271560.2861643,7425.0,-5.359032520125625e-09,7547.0,ASK
77,1712602305.707769,1271561.09315824,7435.0,7.799854453452689e-11,7547.0,BID
78,1712602320.8873856,1271561.09315824,7435.0,0.0,7547.0,BID
79,1712602342.719345,1271562.68215924,7425.0,-1.535619314772948e-10,7547.0,ASK
80,1712602342.7214303,1271564.68215924,7426.0,-1.9328110112491967e-10,7547.0,ASK
81,1712602350.9370832,1271564.68215924,7426.0,-0.0,7547.0,ASK
