,time,acc_trade_volume,trade_price,dev,high,ask_bid
0,1712601588.4055722,2585317308448.004,0.04095,0.0,0.04189,ASK
1,1712601600.5684695,2585317308448.004,0.04095,-0.0,0.04189,ASK
2,1712601601.4364324,2585317454896.625,0.04097,1.2744616800418309e-06,0.04189,BID
3,1712601611.37633,2585322188877.482,0.04097,4.119722774549863e-05,0.04189,BID
4,1712601624.8065972,2585327069306.9595,0.04098,4.2471689421291215e-05,0.04189,BID
5,1712601624.8082051,2585331949736.437,0.04098,4.247168942554046e-05,0.04189,BID
6,1712601630.5761452,2585331949736.437,0.04098,0.0,0.04189,BID
7,1712601631.4663134,2585336830165.915,0.04098,4.247146767585657e-05,0.04189,BID
8,1712601644.806363,2585340830165.915,0.04098,-3.4809614908950715e-05,0.04189,ASK
9,1712601646.8061726,2585341074127.8574,0.04099,2.123055316696331e-06,0.04189,BID
10,1712601650.1065876,2585341220576.478,0.04098,-1.274455021805848e-06,0.04189,ASK
11,1712601650.5463464,2585354145041.9736,0.04098,-0.0001124739167015,0.04189,ASK
12,1712601654.1961555,2585613724041.9736,0.04099,0.0022589612571126,0.04189,BID
13,1712601654.9262023,2585613968613.8203,0.04099,2.128362950122714e-06,0.04189,BID
14,1712601660.896041,2585613968613.8203,0.04099,0.0,0.04189,BID
15,1712601661.855996,2585757032236.925,0.04099,0.0012448721759395,0.04189,BID
16,1712601672.556403,2585757276808.7715,0.04099,2.1281488637214484e-06,0.04189,BID
17,1712601672.595989,2585819610865.8584,0.04099,0.0005424015664991,0.04189,BID
18,1712601672.6760733,2585870488689.7183,0.04099,0.0004427148279981,0.04189,BID
19,1712601672.96306,2585872635774.373,0.04099,1.868291804812334e-05,0.04189,BID
20,1712601675.7290127,2585964092275.9585,0.04099,0.0007958113436658,0.04189,BID
21,1712601676.366317,2585974188561.638,0.04099,8.785311632853037e-05,0.04189,BID
22,1712601677.186113,2587007748465.638,0.04099,0.0089935508323915,0.04189,BID
23,1712601687.1063335,2587007992487.112,0.04098,-2.123359777036978e-06,0.04189,ASK
24,1712601687.1081076,2587107748465.638,0.04098,-0.0008680294777687,0.04189,ASK
25,1712601688.796125,2587115728465.638,0.04099,6.943819643615431e-05,0.04189,BID
26,1712601690.912474,2587115728465.638,0.04099,0.0,0.04189,BID
