,time,acc_trade_volume,trade_price,dev,high,ask_bid
0,1712451675.0467198,8833.4411009,16020.0,0.0,16030.0,BID
1,1712451680.5443356,8834.21873954,16020.0,3.901624633904912e-10,16030.0,BID
2,1712451690.417842,8834.21873954,16020.0,0.0,16030.0,BID
3,1712451720.2858388,8834.21873954,16020.0,0.0,16030.0,BID
4,1712451750.2854805,8834.21873954,16020.0,0.0,16030.0,BID
5,1712451780.432933,8834.21873954,16020.0,0.0,16030.0,BID
6,1712451808.7361708,8834.84334915,16010.0,-3.133816767211072e-10,16030.0,ASK
7,1712451808.737578,8837.20212814,16010.0,-1.183456198985021e-09,16030.0,ASK
8,1712451808.738879,8837.26338323,16010.0,-3.073315316433321e-11,16030.0,ASK
9,1712451810.435661,8837.26338323,16010.0,-0.0,16030.0,ASK
10,1712451815.5878518,8845.57258252,16020.0,4.1688233454687765e-09,16030.0,BID
11,1712451815.589429,8862.26338323,16020.0,8.373971694016785e-09,16030.0,BID
12,1712451840.293496,8862.26338323,16020.0,0.0,16030.0,BID
13,1712451870.2907162,8862.26338323,16020.0,0.0,16030.0,BID
14,1712451896.3942747,8868.39527358,16020.0,3.075823712174853e-09,16030.0,BID
15,1712451900.4356656,8868.39527358,16020.0,0.0,16030.0,BID
16,1712451930.424623,8868.39527358,16020.0,0.0,16030.0,BID
17,1712451960.265104,8868.39527358,16020.0,0.0,16030.0,BID
18,1712451978.4243264,8872.28259077,16010.0,-1.962125362249209e-09,16030.0,ASK
19,1712451984.4474552,8875.40563886,16010.0,1.576360138728406e-09,16030.0,BID
20,1712451990.2801182,8875.40563886,16010.0,0.0,16030.0,BID
21,1712451998.2343917,8881.64783611,16020.0,3.150573806884753e-09,16030.0,BID
22,1712452001.0513518,8882.14783611,16010.0,-2.5236096207028085e-10,16030.0,ASK
23,1712452009.4742956,8883.39705534,16010.0,6.305083334388159e-10,16030.0,BID
24,1712452011.3846035,8883.76482548,16010.0,1.8562165270279123e-10,16030.0,BID
25,1712452014.2644727,8884.13259562,16010.0,1.8562165270187314e-10,16030.0,BID
26,1712452019.3383794,8886.02010262,16010.0,9.526661648685064e-10,16030.0,BID
27,1712452019.5344255,8886.02010345,16010.0,4.189198162593857e-16,16030.0,BID
28,1712452020.4354992,8886.02010345,16010.0,0.0,16030.0,BID
29,1712452050.435507,8886.02010345,16010.0,0.0,16030.0,BID
30,1712452080.26788,8886.02010345,16010.0,0.0,16030.0,BID
31,1712452080.904415,8887.25219234,16020.0,6.21808922371426e-10,16030.0,BID
32,1712452110.295782,8887.25219234,16020.0,0.0,16030.0,BID
33,1712452126.9043186,8887.75219234,16010.0,-2.5233679704680747e-10,16030.0,ASK
34,1712452126.9054177,8889.20980207,16010.0,-7.356171412247237e-10,16030.0,ASK
35,1712452127.0043194,8899.90116089,16010.0,5.395646481434103e-09,16030.0,BID
36,1712452127.0442526,8963.74006189,16010.0,3.2217807610656054e-08,16030.0,BID
37,1712452129.3171022,8964.36428161,16000.0,-3.1502720959693275e-10,16030.0,ASK
38,1712452129.318554,9144.94706626,16000.0,-9.113536296074865e-08,16030.0,ASK
39,1712452140.4266052,9144.94706626,16000.0,-0.0,16030.0,ASK
40,1712452148.2743738,9163.66435714,16020.0,9.426503880854944e-09,16030.0,BID
41,1712452170.4450717,9163.66435714,16020.0,0.0,16030.0,BID
42,1712452186.1562,9164.28857686,16020.0,3.1432546489951327e-10,16030.0,BID
43,1712452200.3534758,9164.28857686,16020.0,0.0,16030.0,BID
44,1712452209.0990405,9172.25540909,16020.0,4.030547764707721e-09,16030.0,BID
45,1712452219.146341,9173.48769498,16020.0,6.234331282540194e-10,16030.0,BID
46,1712452219.1542568,9245.03660208,16020.0,3.619773571901051e-08,16030.0,BID
47,1712452219.1554585,9307.10317009,16020.0,3.1400468810403835e-08,16030.0,BID
48,1712452219.2442603,9307.10317056,16020.0,2.3778029835995807e-16,16030.0,BID
49,1712452225.994285,9325.82976233,16020.0,-9.474082096891817e-09,16030.0,ASK
50,1712452230.2953367,9325.82976233,16020.0,-0.0,16030.0,ASK
51,1712452248.264359,9326.45359264,16030.0,3.1519305692723403e-10,16030.0,BID
52,1712452249.7154295,9326.76550779,16030.0,1.5759652593714156e-10,16030.0,BID
53,1712452260.434241,9326.76550779,16030.0,0.0,16030.0,BID
54,1712452283.8544593,9384.2768644,16030.0,2.905765017477269e-08,16030.0,BID
55,1712452290.4349597,9384.2768644,16030.0,0.0,16030.0,BID
56,1712452304.264325,9390.51516758,16030.0,3.150439265844698e-09,16030.0,BID
57,1712452320.276095,9390.51516758,16030.0,0.0,16030.0,BID
58,1712452350.295222,9390.51516758,16030.0,0.0,16030.0,BID
59,1712452375.584207,9391.64753733,16010.0,-5.71835300030128e-10,16030.0,ASK
60,1712452380.4442954,9391.64753733,16010.0,-0.0,16030.0,ASK
61,1712452385.6483335,9391.95945248,16030.0,1.5751256200626434e-10,16030.0,BID
62,1712452410.4245434,9391.95945248,16030.0,0.0,16030.0,BID
63,1712452417.9069512,9421.95945248,16030.0,1.5149520403212994e-08,16030.0,BID
64,1712452428.7248309,9422.8278169,16010.0,-4.3851014994095054e-10,16030.0,ASK
65,1712452440.3483238,9422.8278169,16010.0,-0.0,16030.0,ASK
66,1712452470.2953568,9422.8278169,16010.0,-0.0,16030.0,ASK
67,1712452481.8144195,9445.8278169,16010.0,-1.1611730916585865e-08,16030.0,ASK
68,1712452500.1447928,9495.8278169,16010.0,-2.52428932969258e-08,16030.0,ASK
69,1712452500.3012123,9495.8278169,16010.0,-0.0,16030.0,ASK
70,1712452515.9637787,9520.8278169,16030.0,1.2666082262854977e-08,16030.0,BID
71,1712452520.5040953,9523.94696849,16030.0,1.5802972251697356e-09,16030.0,BID
72,1712452528.8540678,9524.36610872,16030.0,2.123545853142132e-10,16030.0,BID
73,1712452530.2752836,9524.36610872,16030.0,0.0,16030.0,BID
74,1712452530.8241727,9525.02113055,16030.0,3.3178551621704916e-10,16030.0,BID
75,1712452539.8540645,9533.5936378,16030.0,4.34219687489863e-09,16030.0,BID
76,1712452552.584858,9567.5132208,16030.0,1.7181147009288974e-08,16030.0,BID
77,1712452552.604044,9586.97190175,16030.0,9.85632571039584e-09,16030.0,BID
78,1712452552.6058192,9647.98733208,16030.0,3.090589522680159e-08,16030.0,BID
79,1712452552.6640165,9724.52061765,16030.0,3.876609068224992e-08,16030.0,BID
80,1712452552.66541,9735.16709313,16030.0,5.392715480985567e-09,16030.0,BID
81,1712452560.4148202,9735.16709313,16030.0,0.0,16030.0,BID
82,1712452567.68443,9815.16709313,16040.0,4.045283135099692e-08,16040.0,BID
83,1712452567.6862786,9815.7936598,16040.0,3.168299478958733e-10,16040.0,BID
84,1712452567.6881068,10026.21532041,16040.0,1.0640189936566296e-07,16040.0,BID
85,1712452590.440748,10026.21532041,16040.0,0.0,16040.0,BID
86,1712452620.2777112,10026.21532041,16040.0,0.0,16040.0,BID
87,1712452642.72408,10026.63419949,16050.0,2.113117305483758e-10,16050.0,BID
88,1712452650.2839584,10026.63419949,16050.0,0.0,16050.0,BID
89,1712452680.4340143,10026.63419949,16050.0,0.0,16050.0,BID
90,1712452684.3841076,10040.83931489,16030.0,-7.166023515420488e-09,16050.0,ASK
91,1712452684.386069,10051.63419949,16020.0,-5.4456718380372785e-09,16050.0,ASK
92,1712452710.4345868,10051.63419949,16020.0,-0.0,16050.0,ASK
93,1712452737.7643626,10051.95419949,16050.0,1.6139708039560148e-10,16050.0,BID
94,1712452738.6743782,10052.45419949,16020.0,-2.5218293811835665e-10,16050.0,ASK
95,1712452740.275075,10052.45419949,16020.0,-0.0,16050.0,ASK
96,1712452761.5339394,10053.1285022,16050.0,3.400930222273319e-10,16050.0,BID
97,1712452761.535155,10062.38962312,16050.0,4.670962397429994e-09,16050.0,BID
98,1712452761.5361693,10068.69946167,16050.0,3.182446148311586e-09,16050.0,BID
99,1712452761.6138418,10079.5191094,16050.0,-5.457024925690099e-09,16050.0,ASK
100,1712452770.2939408,10079.5191094,16050.0,-0.0,16050.0,ASK
101,1712452788.1152775,10089.9615234,16050.0,5.265608719209731e-09,16050.0,BID
102,1712452800.3161418,10089.9615234,16050.0,0.0,16050.0,BID
103,1712452830.2743142,10089.9615234,16050.0,0.0,16050.0,BID
104,1712452850.2440555,10118.13292341,16050.0,-1.4246247316690276e-08,16050.0,ASK
105,1712452851.9940336,10118.75831341,16060.0,3.162590643786764e-10,16060.0,BID
106,1712452852.313873,10124.16031341,16060.0,-2.7317857109495246e-09,16060.0,ASK
107,1712452853.1542163,10124.17666368,16060.0,-8.268314319784868e-12,16060.0,ASK
108,1712452860.3441465,10124.8008834,16050.0,-3.1566725501410915e-10,16060.0,ASK
109,1712452860.4454744,10124.8008834,16050.0,-0.0,16060.0,ASK
110,1712452877.4041,10125.42627339,16070.0,3.1616964555998507e-10,16070.0,BID
111,1712452877.4060204,10644.66796491,16070.0,2.625057391273213e-07,16070.0,BID
112,1712452878.4540577,10654.23036212,16060.0,-4.83432703582017e-09,16070.0,ASK
113,1712452880.4371428,10655.63420536,16060.0,-7.09721336620989e-10,16070.0,ASK
114,1712452890.4246805,10655.63420536,16060.0,-0.0,16070.0,ASK
115,1712452899.855075,10659.77020536,16060.0,-2.082000702677064e-09,16070.0,ASK
116,1712452910.6538684,10685.03720536,16060.0,-1.271903088842738e-08,16070.0,ASK
117,1712452915.3253045,10747.27820536,16060.0,-3.1331190941806066e-08,16070.0,ASK
118,1712452919.284035,10806.51251713,16060.0,-2.981766893803678e-08,16070.0,ASK
119,1712452920.299391,10806.51251713,16060.0,-0.0,16070.0,ASK
120,1712452921.098014,10867.82618438,16060.0,-3.082678433636363e-08,16070.0,ASK
121,1712452922.5639164,10910.50189028,16060.0,-2.14561425076306e-08,16070.0,ASK
122,1712452927.9844837,10957.01174163,16060.0,-2.3383842810067852e-08,16070.0,ASK
123,1712452930.3141444,11001.88648102,16060.0,-2.256175458704216e-08,16070.0,ASK
124,1712452931.3540232,11072.56639534,16060.0,-3.5535869462372855e-08,16070.0,ASK
125,1712452931.3740191,11152.57800334,16060.0,-4.022758211745596e-08,16070.0,ASK
126,1712452935.00396,11195.87511517,16060.0,-2.1768567900672032e-08,16070.0,ASK
127,1712452936.9026556,11205.90511517,16060.0,-5.042801397493548e-09,16070.0,ASK
128,1712452937.1572926,11252.32172378,16060.0,-2.333696298757737e-08,16070.0,ASK
129,1712452940.1879866,11284.97172378,16060.0,-1.6415500062627296e-08,16070.0,ASK
130,1712452941.2337406,11334.03552959,16060.0,-2.4667899153041884e-08,16070.0,ASK
131,1712452943.5927007,11353.53602124,16060.0,-9.804297761158186e-09,16070.0,ASK
132,1712452943.704148,11412.80602124,16060.0,-2.9799286024867924e-08,16070.0,ASK
133,1712452950.2802558,11412.80602124,16060.0,-0.0,16070.0,ASK
134,1712452959.2672603,11417.62904914,16070.0,2.413069291649978e-09,16070.0,BID
135,1712452980.417869,11417.62904914,16070.0,0.0,16070.0,BID
136,1712453010.445742,11417.62904914,16070.0,0.0,16070.0,BID
137,1712453012.8041425,11418.22904914,16070.0,3.0018184898605365e-10,16070.0,BID
138,1712453033.4637797,11424.75239214,16060.0,-3.263648605515448e-09,16070.0,ASK
139,1712453035.653981,11431.77491496,16070.0,3.5133898077549915e-09,16070.0,BID
140,1712453035.6639493,11432.17978196,16070.0,2.0255620775524727e-10,16070.0,BID
141,1712453040.265822,11432.17978196,16070.0,0.0,16070.0,BID
142,1712453045.9737875,11486.94904739,16070.0,-2.7398027982217523e-08,16070.0,ASK
143,1712453049.978722,11487.57132492,16070.0,3.1129095936875676e-10,16070.0,BID
144,1712453068.9438558,11552.17978196,16070.0,3.2320030220821374e-08,16070.0,BID
145,1712453068.9458752,11564.62533268,16070.0,6.225819247411129e-09,16070.0,BID
146,1712453070.2064052,11626.81733268,16070.0,-3.1111210692570925e-08,16070.0,ASK
147,1712453070.268324,11626.81733268,16070.0,-0.0,16070.0,ASK
148,1712453073.703861,11684.35133268,16070.0,-2.873610870708754e-08,16070.0,ASK
