,high,low,vwap,open,close,previousClose,change,percentage,average,baseVolume,quoteVolume
252,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
253,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
254,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
255,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.716,5382186955.16
256,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
257,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
258,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
259,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
260,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
261,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
262,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
263,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
264,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
265,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
266,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
267,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
268,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
269,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
270,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
271,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
272,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
273,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
274,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
275,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
276,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
277,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
278,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
279,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
280,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
281,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
282,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
283,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.944,5382193639.66
284,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
285,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
286,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
287,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
288,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
289,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
290,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
291,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
292,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
293,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
294,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
295,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
296,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
297,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
298,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183295.945,5382193668.98
299,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
300,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
301,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
302,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
303,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
304,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
305,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
306,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
307,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
308,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
309,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
310,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
311,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
312,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.049,5382196718.04
313,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
314,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
315,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
316,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
317,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
318,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
319,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
320,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
321,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
322,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
323,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
324,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183296.088,5382197861.44
325,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
326,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
327,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
328,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
329,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
330,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
331,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
332,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
333,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
334,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
335,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
336,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
337,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
338,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
339,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
340,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
341,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
342,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
343,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
344,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
345,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
346,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
347,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
348,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
349,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
350,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
351,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
352,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
353,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
354,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
355,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
356,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
357,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183297.407,5382236531.75
358,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
359,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
360,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
361,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
362,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
363,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
364,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
365,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
366,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
367,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
368,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
369,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
370,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
371,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
372,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
373,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
374,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183299.635,5382301852.03
375,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
376,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
377,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
378,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
379,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
380,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
381,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
382,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
383,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
384,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
385,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
386,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
387,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
388,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
389,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
390,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183300.453,5382325834.08
391,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
392,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
393,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
394,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
395,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
396,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
397,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
398,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
399,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
400,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
401,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
402,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
403,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
404,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
405,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.095,5382344656.23
406,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
407,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
408,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
409,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
410,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
411,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
412,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
413,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
414,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
415,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
416,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
417,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
418,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
419,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183301.398,5382353539.58
420,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
421,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
422,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
423,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
424,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
425,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
426,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
427,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
428,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
429,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
430,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
431,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
432,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
433,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
434,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
435,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
436,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
437,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
438,29492.1,29233.0,29363.41,29420.3,29317.9,,-102.4,-0.348,29369.1,183301.431,5382354507.07
439,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
440,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
441,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
442,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
443,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
444,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
445,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
446,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
447,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
448,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
449,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.051,5382372684.23
450,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
451,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
452,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
453,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
454,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
455,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
456,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
457,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
458,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
459,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
460,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
461,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
462,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
463,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
464,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
465,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.2,5382377052.6
466,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
467,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
468,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
469,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
470,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
471,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
472,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
473,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
474,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
475,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
476,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
477,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
478,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.257,5382378723.73
479,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
480,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
481,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
482,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
483,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
484,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
485,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
486,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
487,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
488,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
489,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
490,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
491,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
492,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
493,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
494,29492.1,29233.0,29363.41,29420.3,29318.0,,-102.3,-0.348,29369.15,183302.994,5382400331.1
495,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
496,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
497,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
498,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
499,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
500,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
501,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
502,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
503,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
504,29492.1,29233.0,29363.41,29420.3,29317.1,,-103.2,-0.351,29368.7,183305.283,5382467439.7
