datetime,open,high,low,close,volume
2023-08-15 07:03:00,29370.81,29371.35,29364.44,29371.35,79.97369
2023-08-15 07:04:00,29371.35,29371.68,29371.34,29371.67,9.13185
2023-08-15 07:05:00,29371.68,29371.68,29371.01,29371.01,9.88259
2023-08-15 07:06:00,29371.02,29371.02,29368.49,29368.5,3.71718
2023-08-15 07:07:00,29368.5,29369.17,29368.49,29369.16,32.10634
2023-08-15 07:08:00,29369.17,29369.17,29369.16,29369.17,18.34442
2023-08-15 07:09:00,29369.17,29369.17,29369.16,29369.17,11.03744
2023-08-15 07:10:00,29369.16,29369.17,29367.0,29367.0,10.91007
2023-08-15 07:11:00,29367.01,29367.01,29367.0,29367.01,5.61031
2023-08-15 07:12:00,29367.0,29367.01,29367.0,29367.0,2.47648
2023-08-15 07:13:00,29367.0,29367.01,29367.0,29367.01,4.7874
2023-08-15 07:14:00,29367.01,29367.01,29367.0,29367.01,5.95377
2023-08-15 07:15:00,29367.0,29367.01,29367.0,29367.0,6.09662
2023-08-15 07:16:00,29367.01,29367.01,29367.0,29367.0,11.63617
2023-08-15 07:17:00,29367.01,29367.01,29367.0,29367.0,6.76741
2023-08-15 07:18:00,29367.0,29367.07,29367.0,29367.07,10.43453
2023-08-15 07:19:00,29367.07,29367.78,29367.06,29367.78,7.66863
2023-08-15 07:20:00,29367.78,29371.87,29367.77,29371.86,9.66143
2023-08-15 07:21:00,29371.86,29374.0,29371.25,29371.25,13.34893
2023-08-15 07:22:00,29371.25,29371.26,29369.0,29369.0,22.32351
2023-08-15 07:23:00,29369.0,29369.01,29368.73,29368.73,11.08586
2023-08-15 07:24:00,29368.73,29368.74,29366.54,29366.55,10.5437
2023-08-15 07:25:00,29366.55,29366.55,29362.0,29362.0,25.37043
2023-08-15 07:26:00,29362.01,29362.01,29362.0,29362.0,7.89922
2023-08-15 07:27:00,29362.0,29362.01,29362.0,29362.0,10.3467
2023-08-15 07:28:00,29362.0,29362.01,29362.0,29362.0,7.73597
2023-08-15 07:29:00,29362.0,29362.01,29359.21,29359.21,9.1608
2023-08-15 07:30:00,29359.21,29359.22,29352.0,29352.0,32.18034
2023-08-15 07:31:00,29352.01,29363.57,29351.33,29363.56,26.57507
2023-08-15 07:32:00,29363.56,29368.5,29363.56,29368.5,12.67712
2023-08-15 07:33:00,29368.49,29372.0,29368.49,29371.99,5.37354
2023-08-15 07:34:00,29371.99,29372.0,29371.45,29371.45,8.28821
2023-08-15 07:35:00,29371.46,29371.46,29370.48,29370.48,8.26244
2023-08-15 07:36:00,29370.48,29374.0,29370.48,29374.0,6.96314
2023-08-15 07:37:00,29373.99,29375.0,29373.99,29374.99,4.55758
2023-08-15 07:38:00,29375.0,29375.36,29374.99,29375.36,9.55481
2023-08-15 07:39:00,29375.36,29378.0,29375.35,29378.0,7.7345
2023-08-15 07:40:00,29377.99,29378.0,29377.28,29377.29,35.98102
2023-08-15 07:41:00,29377.28,29381.69,29377.28,29381.69,39.97037
2023-08-15 07:42:00,29381.68,29384.0,29381.24,29381.24,48.59611
2023-08-15 07:43:00,29381.25,29389.0,29381.24,29389.0,51.41714
2023-08-15 07:44:00,29388.99,29396.35,29388.99,29396.35,14.63259
2023-08-15 07:45:00,29396.35,29409.51,29396.34,29409.5,20.26407
2023-08-15 07:46:00,29409.51,29419.37,29409.5,29415.12,49.786
2023-08-15 07:47:00,29415.12,29422.0,29415.11,29422.0,21.72281
2023-08-15 07:48:00,29422.0,29435.02,29421.99,29435.02,59.44708
2023-08-15 07:49:00,29435.02,29435.02,29434.32,29434.32,25.17817
2023-08-15 07:50:00,29434.0,29434.01,29422.01,29431.0,115.40061
2023-08-15 07:51:00,29431.01,29431.01,29428.0,29428.01,11.64807
2023-08-15 07:52:00,29428.01,29428.01,29423.41,29423.42,18.1933
2023-08-15 07:53:00,29423.42,29423.73,29423.41,29423.73,21.88531
2023-08-15 07:54:00,29423.73,29423.73,29417.09,29417.1,33.42115
2023-08-15 07:55:00,29417.1,29417.47,29417.09,29417.46,24.08582
2023-08-15 07:56:00,29417.47,29417.47,29416.0,29416.0,25.95327
2023-08-15 07:57:00,29416.01,29416.01,29413.49,29413.49,13.09062
2023-08-15 07:58:00,29413.5,29413.83,29410.0,29413.83,71.01726
2023-08-15 07:59:00,29413.82,29413.83,29408.83,29408.84,38.36989
2023-08-15 08:00:00,29408.83,29408.84,29406.52,29406.52,16.53573
2023-08-15 08:01:00,29406.52,29406.53,29404.04,29404.04,10.62467
2023-08-15 08:02:00,29404.04,29404.81,29402.45,29404.81,44.20299
2023-08-15 08:03:00,29404.8,29405.15,29402.25,29405.15,59.78501
2023-08-15 08:04:00,29405.14,29405.15,29405.14,29405.15,14.02863
2023-08-15 08:05:00,29405.14,29405.15,29405.14,29405.15,3.0975
2023-08-15 08:06:00,29405.14,29405.15,29401.34,29401.35,14.23539
2023-08-15 08:07:00,29401.34,29401.65,29401.34,29401.65,19.34411
2023-08-15 08:08:00,29401.64,29401.66,29401.64,29401.65,48.05844
2023-08-15 08:09:00,29401.65,29401.66,29401.65,29401.66,3.98443
2023-08-15 08:10:00,29401.66,29404.0,29401.65,29403.99,3.6986
2023-08-15 08:11:00,29404.0,29412.0,29403.99,29412.0,15.54262
2023-08-15 08:12:00,29412.0,29413.8,29406.27,29406.27,42.21821
2023-08-15 08:13:00,29406.27,29406.28,29406.27,29406.27,3.30069
2023-08-15 08:14:00,29406.27,29406.28,29406.27,29406.28,4.18018
2023-08-15 08:15:00,29406.28,29406.28,29406.27,29406.28,5.90653
2023-08-15 08:16:00,29406.27,29406.28,29406.27,29406.28,7.87491
2023-08-15 08:17:00,29406.28,29418.51,29406.27,29418.51,40.1235
2023-08-15 08:18:00,29418.5,29421.82,29418.5,29421.81,20.83926
2023-08-15 08:19:00,29421.82,29422.5,29421.2,29421.21,33.93702
2023-08-15 08:20:00,29421.2,29421.24,29420.51,29420.52,54.35723
2023-08-15 08:21:00,29420.51,29420.52,29420.51,29420.52,27.59252
2023-08-15 08:22:00,29420.52,29420.52,29420.51,29420.52,5.37957
2023-08-15 08:23:00,29420.51,29420.52,29420.51,29420.52,2.13532
2023-08-15 08:24:00,29420.51,29420.52,29420.51,29420.52,2.59933
2023-08-15 08:25:00,29420.52,29420.52,29420.51,29420.51,1.85486
2023-08-15 08:26:00,29420.51,29427.09,29420.51,29427.09,6.57247
2023-08-15 08:27:00,29427.08,29430.0,29427.08,29429.99,8.41208
2023-08-15 08:28:00,29430.0,29430.0,29429.12,29429.12,18.00131
2023-08-15 08:29:00,29429.12,29429.13,29429.12,29429.13,16.37603
2023-08-15 08:30:00,29429.12,29429.13,29424.01,29424.01,21.62579
2023-08-15 08:31:00,29424.01,29428.0,29418.88,29427.99,73.50409
2023-08-15 08:32:00,29427.99,29430.71,29427.99,29430.71,20.97126
2023-08-15 08:33:00,29430.71,29430.71,29429.15,29429.16,20.60777
2023-08-15 08:34:00,29429.15,29443.11,29429.15,29443.1,16.65814
2023-08-15 08:35:00,29443.11,29450.77,29442.81,29442.81,88.5454
2023-08-15 08:36:00,29442.81,29457.43,29442.81,29454.01,90.74135
2023-08-15 08:37:00,29454.01,29457.44,29454.0,29457.44,13.74762
2023-08-15 08:38:00,29457.44,29457.44,29454.0,29454.01,16.07489
2023-08-15 08:39:00,29454.0,29454.3,29454.0,29454.29,4.57847
2023-08-15 08:40:00,29454.29,29454.3,29448.12,29448.12,21.90654
2023-08-15 08:41:00,29448.12,29448.13,29442.0,29442.0,11.70313
2023-08-15 08:42:00,29442.01,29442.01,29437.24,29441.24,18.87978
2023-08-15 08:43:00,29441.25,29453.05,29441.24,29453.05,21.40785
2023-08-15 08:44:00,29453.05,29453.66,29453.04,29453.66,26.81664
2023-08-15 08:45:00,29453.66,29453.66,29450.58,29450.59,11.14128
2023-08-15 08:46:00,29450.58,29450.59,29444.0,29444.0,12.9941
2023-08-15 08:47:00,29444.01,29444.01,29439.71,29439.72,18.69082
2023-08-15 08:48:00,29439.71,29439.72,29439.71,29439.72,8.72203
2023-08-15 08:49:00,29439.72,29439.72,29439.71,29439.72,5.17632
2023-08-15 08:50:00,29439.72,29440.0,29438.0,29439.99,10.21204
2023-08-15 08:51:00,29439.99,29440.0,29439.99,29439.99,4.31036
2023-08-15 08:52:00,29439.99,29440.0,29439.99,29440.0,3.31153
2023-08-15 08:53:00,29440.0,29440.0,29426.24,29427.99,42.17604
2023-08-15 08:54:00,29428.0,29431.38,29427.99,29430.85,36.28092
2023-08-15 08:55:00,29430.85,29430.85,29429.13,29429.13,5.51601
2023-08-15 08:56:00,29429.14,29429.14,29428.0,29428.0,4.47299
2023-08-15 08:57:00,29428.01,29428.01,29427.99,29427.99,10.52615
2023-08-15 08:58:00,29427.99,29428.0,29427.99,29428.0,5.94473
2023-08-15 08:59:00,29427.99,29428.0,29426.15,29426.15,12.09051
2023-08-15 09:00:00,29426.15,29426.16,29416.0,29416.0,17.90372
2023-08-15 09:01:00,29416.01,29416.01,29416.0,29416.01,3.94845
2023-08-15 09:02:00,29416.0,29420.0,29416.0,29419.99,11.58119
2023-08-15 09:03:00,29420.0,29420.0,29419.99,29420.0,3.80108
2023-08-15 09:04:00,29419.99,29420.0,29419.99,29420.0,3.40398
2023-08-15 09:05:00,29419.99,29420.0,29419.99,29419.99,5.02126
2023-08-15 09:06:00,29419.99,29420.0,29419.99,29420.0,7.78075
2023-08-15 09:07:00,29419.99,29420.0,29419.99,29419.99,8.37925
2023-08-15 09:08:00,29420.0,29420.0,29419.99,29419.99,13.17999
2023-08-15 09:09:00,29420.0,29430.0,29419.99,29430.0,39.89659
2023-08-15 09:10:00,29430.0,29435.0,29429.99,29435.0,9.73355
2023-08-15 09:11:00,29435.0,29435.0,29434.99,29435.0,4.91148
2023-08-15 09:12:00,29435.0,29435.0,29434.99,29435.0,8.38057
2023-08-15 09:13:00,29434.99,29436.91,29434.99,29436.91,14.63064
2023-08-15 09:14:00,29436.9,29438.42,29436.9,29438.42,6.18715
2023-08-15 09:15:00,29438.41,29438.42,29438.41,29438.41,10.41527
2023-08-15 09:16:00,29438.42,29438.42,29438.41,29438.42,3.60388
2023-08-15 09:17:00,29438.41,29438.42,29438.41,29438.42,2.08388
2023-08-15 09:18:00,29438.41,29438.42,29438.41,29438.41,11.89427
2023-08-15 09:19:00,29438.42,29438.42,29438.41,29438.42,1.81065
2023-08-15 09:20:00,29438.42,29438.42,29438.41,29438.41,5.37107
2023-08-15 09:21:00,29438.42,29438.42,29435.06,29435.07,13.34454
2023-08-15 09:22:00,29435.06,29435.99,29435.06,29435.98,9.38936
2023-08-15 09:23:00,29435.98,29442.81,29435.98,29442.81,16.19116
2023-08-15 09:24:00,29442.8,29450.12,29442.8,29450.11,13.32305
2023-08-15 09:25:00,29450.12,29450.12,29448.0,29448.0,16.46894
2023-08-15 09:26:00,29448.0,29448.01,29448.0,29448.01,4.31821
2023-08-15 09:27:00,29448.01,29448.01,29448.0,29448.0,5.0458
2023-08-15 09:28:00,29448.01,29448.01,29448.0,29448.01,9.1942
2023-08-15 09:29:00,29448.0,29448.01,29448.0,29448.01,2.83584
2023-08-15 09:30:00,29448.01,29448.01,29448.0,29448.0,6.72824
2023-08-15 09:31:00,29448.0,29448.01,29446.37,29446.38,10.64097
2023-08-15 09:32:00,29446.38,29446.75,29446.37,29446.74,28.14492
2023-08-15 09:33:00,29446.75,29446.75,29439.47,29439.47,36.50432
2023-08-15 09:34:00,29439.48,29439.48,29435.72,29435.72,17.89752
2023-08-15 09:35:00,29435.73,29436.04,29432.42,29436.04,43.23876
2023-08-15 09:36:00,29436.04,29436.51,29433.07,29436.5,63.3491
2023-08-15 09:37:00,29436.51,29436.51,29428.2,29428.2,35.60532
2023-08-15 09:38:00,29428.2,29428.77,29428.2,29428.77,38.84993
2023-08-15 09:39:00,29428.77,29428.77,29424.0,29424.0,36.21887
2023-08-15 09:40:00,29424.01,29424.01,29422.93,29422.94,10.81744
2023-08-15 09:41:00,29422.94,29423.5,29422.37,29423.25,64.39752
2023-08-15 09:42:00,29423.24,29425.0,29422.37,29423.98,61.05125
2023-08-15 09:43:00,29423.98,29423.99,29423.98,29423.98,20.2329
2023-08-15 09:44:00,29423.98,29423.99,29419.74,29419.74,11.9294
2023-08-15 09:45:00,29419.75,29419.75,29416.0,29416.0,8.27741
2023-08-15 09:46:00,29416.0,29416.01,29412.24,29412.24,8.56631
2023-08-15 09:47:00,29412.24,29412.64,29412.24,29412.5,46.99866
2023-08-15 09:48:00,29412.5,29412.51,29412.49,29412.5,8.80989
2023-08-15 09:49:00,29412.5,29412.5,29411.97,29411.98,32.46053
2023-08-15 09:50:00,29411.97,29411.98,29409.81,29409.82,64.08806
2023-08-15 09:51:00,29409.81,29409.82,29407.22,29407.23,45.79917
2023-08-15 09:52:00,29407.22,29407.23,29407.22,29407.23,2.74045
2023-08-15 09:53:00,29407.23,29407.23,29407.22,29407.23,6.73041
2023-08-15 09:54:00,29407.23,29407.23,29406.7,29406.71,6.43313
2023-08-15 09:55:00,29406.7,29407.0,29406.7,29406.99,20.41503
2023-08-15 09:56:00,29407.0,29418.5,29406.99,29418.49,51.8437
2023-08-15 09:57:00,29418.5,29427.04,29418.49,29427.03,15.93312
2023-08-15 09:58:00,29427.04,29431.29,29427.03,29431.28,10.19997
2023-08-15 09:59:00,29431.28,29431.29,29422.79,29422.8,19.7228
2023-08-15 10:00:00,29422.79,29422.8,29420.09,29420.09,11.48777
2023-08-15 10:01:00,29420.1,29421.49,29420.09,29421.48,27.29332
2023-08-15 10:02:00,29421.48,29421.49,29421.48,29421.48,26.91776
2023-08-15 10:03:00,29421.48,29421.49,29418.0,29418.0,16.01955
2023-08-15 10:04:00,29418.01,29418.01,29416.0,29416.0,7.81875
2023-08-15 10:05:00,29416.01,29416.01,29414.0,29414.0,9.31373
2023-08-15 10:06:00,29414.01,29414.01,29412.6,29412.6,6.03445
2023-08-15 10:07:00,29412.6,29412.61,29407.92,29407.93,8.1222
2023-08-15 10:08:00,29407.92,29407.93,29403.98,29403.99,6.93
2023-08-15 10:09:00,29403.98,29403.99,29400.0,29400.0,48.80197
2023-08-15 10:10:00,29400.0,29400.01,29399.29,29399.29,9.06115
2023-08-15 10:11:00,29399.29,29401.2,29398.0,29401.19,17.72647
2023-08-15 10:12:00,29401.19,29401.2,29401.19,29401.2,3.66649
2023-08-15 10:13:00,29401.2,29409.29,29401.19,29409.28,19.86891
2023-08-15 10:14:00,29409.29,29411.54,29408.58,29408.59,48.75562
2023-08-15 10:15:00,29408.59,29411.38,29408.29,29408.29,87.73478
2023-08-15 10:16:00,29408.3,29413.49,29408.0,29408.0,63.32496
2023-08-15 10:17:00,29408.01,29411.3,29408.0,29408.2,36.51946
2023-08-15 10:18:00,29408.19,29408.2,29400.97,29400.97,7.61367
2023-08-15 10:19:00,29400.98,29400.98,29398.44,29398.44,2.4048
2023-08-15 10:20:00,29398.44,29399.17,29398.44,29399.16,30.67929
2023-08-15 10:21:00,29399.17,29399.17,29399.16,29399.16,27.93862
2023-08-15 10:22:00,29399.17,29399.17,29399.16,29399.16,1.75379
2023-08-15 10:23:00,29399.16,29399.17,29399.16,29399.17,2.40001
2023-08-15 10:24:00,29399.16,29399.17,29399.16,29399.16,3.47049
2023-08-15 10:25:00,29399.16,29407.81,29399.16,29407.8,13.36982
2023-08-15 10:26:00,29407.8,29407.81,29407.17,29407.18,35.35274
2023-08-15 10:27:00,29407.18,29408.0,29407.17,29408.0,32.67819
2023-08-15 10:28:00,29408.0,29409.99,29407.99,29409.99,30.10594
2023-08-15 10:29:00,29409.99,29409.99,29409.45,29409.46,17.03609
2023-08-15 10:30:00,29409.46,29409.46,29409.45,29409.46,23.05805
2023-08-15 10:31:00,29409.45,29409.46,29409.45,29409.45,4.37981
2023-08-15 10:32:00,29409.45,29409.46,29409.45,29409.45,5.08504
2023-08-15 10:33:00,29409.46,29409.46,29409.45,29409.46,4.50086
2023-08-15 10:34:00,29409.45,29414.0,29409.45,29414.0,12.77553
2023-08-15 10:35:00,29413.99,29415.0,29413.99,29414.99,8.97013
2023-08-15 10:36:00,29415.0,29418.27,29414.99,29418.27,8.94282
2023-08-15 10:37:00,29418.26,29420.0,29416.56,29416.56,43.15412
2023-08-15 10:38:00,29416.57,29422.96,29416.18,29416.18,126.91478
2023-08-15 10:39:00,29416.18,29416.19,29416.18,29416.19,15.29037
2023-08-15 10:40:00,29416.19,29420.2,29416.18,29420.2,9.41349
2023-08-15 10:41:00,29420.2,29420.2,29420.19,29420.19,5.18567
2023-08-15 10:42:00,29420.19,29420.2,29420.19,29420.2,3.61889
2023-08-15 10:43:00,29420.2,29420.2,29416.0,29416.01,4.40574
2023-08-15 10:44:00,29416.01,29416.01,29416.0,29416.0,1.88384
2023-08-15 10:45:00,29416.01,29416.01,29416.0,29416.0,4.31935
2023-08-15 10:46:00,29416.0,29419.0,29416.0,29418.99,8.79778
2023-08-15 10:47:00,29419.0,29419.0,29418.99,29419.0,3.90975
2023-08-15 10:48:00,29419.0,29419.0,29418.99,29418.99,2.14552
2023-08-15 10:49:00,29418.99,29419.0,29418.99,29419.0,10.69434
2023-08-15 10:50:00,29418.99,29419.0,29418.99,29418.99,4.79642
2023-08-15 10:51:00,29419.0,29419.0,29406.0,29406.0,17.67857
2023-08-15 10:52:00,29406.0,29406.01,29406.0,29406.0,4.4017
2023-08-15 10:53:00,29406.01,29406.01,29405.44,29405.45,3.34837
2023-08-15 10:54:00,29405.45,29405.45,29405.44,29405.45,4.93971
2023-08-15 10:55:00,29405.44,29405.45,29404.0,29404.0,6.32375
2023-08-15 10:56:00,29404.0,29404.01,29404.0,29404.01,4.15625
2023-08-15 10:57:00,29404.01,29404.01,29404.0,29404.01,2.70234
2023-08-15 10:58:00,29404.01,29404.01,29404.0,29404.0,8.28808
2023-08-15 10:59:00,29404.01,29404.01,29403.73,29403.74,5.84412
2023-08-15 11:00:00,29403.74,29403.74,29403.48,29403.49,3.53519
2023-08-15 11:01:00,29403.48,29404.17,29401.88,29404.17,44.71294
2023-08-15 11:02:00,29404.16,29404.92,29400.0,29404.92,79.28222
2023-08-15 11:03:00,29404.92,29404.92,29398.73,29398.74,35.71673
2023-08-15 11:04:00,29398.73,29398.74,29398.73,29398.74,1.05673
2023-08-15 11:05:00,29398.74,29398.74,29396.43,29396.44,8.36539
2023-08-15 11:06:00,29396.44,29396.77,29395.02,29396.76,28.25124
2023-08-15 11:07:00,29396.76,29398.81,29395.0,29398.81,43.05072
2023-08-15 11:08:00,29398.8,29401.1,29398.3,29398.31,34.69873
2023-08-15 11:09:00,29398.31,29400.03,29398.3,29400.02,32.67329
2023-08-15 11:10:00,29400.02,29400.03,29400.02,29400.02,3.57849
2023-08-15 11:11:00,29400.02,29401.1,29400.02,29401.1,10.44345
2023-08-15 11:12:00,29401.09,29401.1,29399.17,29399.18,26.49565
2023-08-15 11:13:00,29399.17,29399.99,29399.17,29399.99,27.2609
2023-08-15 11:14:00,29399.98,29399.99,29399.98,29399.99,2.09543
2023-08-15 11:15:00,29399.98,29401.02,29399.64,29401.02,18.56816
2023-08-15 11:16:00,29401.01,29402.43,29401.01,29402.43,8.54214
2023-08-15 11:17:00,29402.42,29402.43,29402.01,29402.02,22.5402
2023-08-15 11:18:00,29402.02,29402.09,29402.01,29402.08,19.76313
2023-08-15 11:19:00,29402.08,29402.09,29402.08,29402.09,5.22484
2023-08-15 11:20:00,29402.09,29402.09,29400.7,29400.7,43.61387
2023-08-15 11:21:00,29400.71,29400.71,29400.7,29400.7,3.25811
2023-08-15 11:22:00,29400.7,29400.71,29400.7,29400.71,3.04716
2023-08-15 11:23:00,29400.7,29400.71,29400.7,29400.7,4.96497
2023-08-15 11:24:00,29400.71,29400.71,29400.7,29400.7,2.77849
2023-08-15 11:25:00,29400.71,29400.71,29400.7,29400.71,1.88322
2023-08-15 11:26:00,29400.71,29400.71,29400.0,29400.01,11.13787
2023-08-15 11:27:00,29400.0,29400.01,29400.0,29400.0,3.43038
2023-08-15 11:28:00,29400.0,29400.01,29400.0,29400.0,2.94985
2023-08-15 11:29:00,29400.0,29400.01,29400.0,29400.0,2.50606
2023-08-15 11:30:00,29400.01,29400.01,29368.54,29368.54,149.7495
2023-08-15 11:31:00,29368.54,29378.95,29368.54,29374.52,19.53742
2023-08-15 11:32:00,29374.51,29375.0,29374.51,29375.0,6.04639
2023-08-15 11:33:00,29375.0,29375.0,29358.0,29361.33,71.53261
2023-08-15 11:34:00,29361.33,29370.0,29361.33,29370.0,15.1319
2023-08-15 11:35:00,29369.99,29372.0,29369.99,29372.0,7.92297
2023-08-15 11:36:00,29371.99,29381.19,29371.99,29381.18,14.92558
2023-08-15 11:37:00,29381.19,29383.47,29378.24,29381.99,24.46821
2023-08-15 11:38:00,29382.0,29386.28,29378.84,29378.85,61.52583
2023-08-15 11:39:00,29378.85,29378.85,29372.44,29377.78,28.02873
2023-08-15 11:40:00,29377.77,29381.22,29377.77,29381.21,18.96406
2023-08-15 11:41:00,29381.22,29381.22,29374.0,29374.0,12.77807
2023-08-15 11:42:00,29374.01,29374.99,29374.0,29374.98,18.01813
2023-08-15 11:43:00,29374.99,29384.96,29374.98,29384.96,36.59065
2023-08-15 11:44:00,29384.95,29394.0,29384.95,29393.99,11.06871
2023-08-15 11:45:00,29394.0,29394.0,29390.14,29390.14,15.8728
2023-08-15 11:46:00,29390.15,29390.15,29388.0,29388.01,5.30309
2023-08-15 11:47:00,29388.0,29388.01,29388.0,29388.0,4.33934
2023-08-15 11:48:00,29388.0,29388.01,29388.0,29388.01,3.33087
2023-08-15 11:49:00,29388.01,29388.01,29376.0,29377.54,23.43623
2023-08-15 11:50:00,29377.53,29389.26,29377.53,29389.26,42.61177
2023-08-15 11:51:00,29389.25,29392.0,29386.12,29386.12,20.32612
2023-08-15 11:52:00,29386.12,29386.13,29374.0,29377.99,31.39347
2023-08-15 11:53:00,29378.0,29378.0,29377.99,29378.0,4.48346
2023-08-15 11:54:00,29378.0,29378.0,29377.99,29377.99,11.06207
2023-08-15 11:55:00,29378.0,29378.0,29376.0,29376.0,8.794
2023-08-15 11:56:00,29376.01,29376.01,29374.0,29374.01,3.1583
2023-08-15 11:57:00,29374.0,29374.01,29372.0,29372.01,3.02532
2023-08-15 11:58:00,29372.0,29372.01,29364.5,29364.51,10.83803
2023-08-15 11:59:00,29364.51,29366.0,29363.04,29366.0,8.14577
2023-08-15 12:00:00,29365.99,29366.0,29362.97,29362.97,31.8158
2023-08-15 12:01:00,29362.97,29365.67,29362.97,29365.66,19.55058
2023-08-15 12:02:00,29365.66,29375.87,29365.66,29375.87,27.19876
2023-08-15 12:03:00,29375.86,29378.65,29375.86,29378.64,21.13026
2023-08-15 12:04:00,29378.65,29378.65,29378.24,29378.25,23.66663
2023-08-15 12:05:00,29378.24,29378.25,29375.92,29375.93,10.92603
2023-08-15 12:06:00,29375.92,29376.76,29375.92,29376.75,24.20385
2023-08-15 12:07:00,29376.75,29378.64,29376.75,29378.64,27.92453
2023-08-15 12:08:00,29378.63,29378.64,29378.63,29378.63,7.72484
2023-08-15 12:09:00,29378.63,29380.0,29378.63,29380.0,13.32476
2023-08-15 12:10:00,29380.0,29380.0,29379.99,29379.99,10.14552
2023-08-15 12:11:00,29379.99,29381.33,29379.99,29381.33,12.11991
2023-08-15 12:12:00,29381.32,29381.33,29381.32,29381.33,11.95837
2023-08-15 12:13:00,29381.33,29382.37,29381.32,29382.36,37.25642
2023-08-15 12:14:00,29382.37,29382.37,29382.07,29382.08,37.73925
2023-08-15 12:15:00,29382.08,29382.08,29379.77,29379.77,17.28204
2023-08-15 12:16:00,29379.78,29379.78,29379.74,29379.74,5.67131
2023-08-15 12:17:00,29379.74,29385.94,29379.45,29385.94,17.01063
2023-08-15 12:18:00,29385.93,29385.94,29384.13,29384.13,56.77692
2023-08-15 12:19:00,29384.13,29385.54,29384.13,29385.53,13.14958
2023-08-15 12:20:00,29385.53,29385.54,29385.53,29385.53,5.39387
2023-08-15 12:21:00,29385.54,29385.54,29370.9,29376.05,55.16486
2023-08-15 12:22:00,29376.06,29376.06,29376.0,29376.01,8.90094
2023-08-15 12:23:00,29376.0,29376.01,29374.7,29374.7,3.5013
2023-08-15 12:24:00,29374.7,29374.71,29374.7,29374.71,4.48323
2023-08-15 12:25:00,29374.7,29374.71,29374.7,29374.7,7.03677
2023-08-15 12:26:00,29374.7,29374.71,29374.7,29374.7,5.02171
2023-08-15 12:27:00,29374.71,29374.71,29374.7,29374.71,6.50293
2023-08-15 12:28:00,29374.7,29374.71,29374.4,29374.4,6.31401
2023-08-15 12:29:00,29374.41,29374.41,29366.0,29366.0,10.69269
2023-08-15 12:30:00,29366.01,29373.62,29365.54,29368.48,114.53447
2023-08-15 12:31:00,29368.48,29368.97,29365.54,29365.54,18.54297
2023-08-15 12:32:00,29365.54,29367.3,29365.54,29367.29,7.61161
2023-08-15 12:33:00,29367.29,29379.1,29367.29,29379.1,16.58572
2023-08-15 12:34:00,29379.09,29379.1,29378.0,29378.01,7.10945
2023-08-15 12:35:00,29378.01,29383.46,29378.0,29382.77,16.55107
2023-08-15 12:36:00,29382.78,29383.18,29382.0,29383.18,16.94568
2023-08-15 12:37:00,29383.18,29383.18,29383.17,29383.18,6.10202
2023-08-15 12:38:00,29383.18,29383.18,29368.0,29368.0,26.29338
2023-08-15 12:39:00,29368.0,29370.0,29368.0,29370.0,15.39465
2023-08-15 12:40:00,29369.99,29370.0,29369.99,29369.99,8.6216
2023-08-15 12:41:00,29370.0,29370.0,29369.99,29370.0,7.54393
2023-08-15 12:42:00,29369.99,29373.05,29369.99,29373.04,14.97893
2023-08-15 12:43:00,29373.05,29376.81,29373.04,29376.81,10.29867
2023-08-15 12:44:00,29376.8,29381.3,29376.8,29381.3,11.05475
2023-08-15 12:45:00,29381.3,29381.3,29381.29,29381.29,7.43146
2023-08-15 12:46:00,29381.3,29384.54,29381.29,29384.53,10.57191
2023-08-15 12:47:00,29384.54,29395.4,29384.53,29395.39,15.99223
2023-08-15 12:48:00,29395.39,29403.25,29395.39,29403.24,16.83676
2023-08-15 12:49:00,29403.25,29403.25,29398.36,29398.36,18.32215
2023-08-15 12:50:00,29398.36,29398.37,29391.61,29391.61,11.68269
2023-08-15 12:51:00,29391.61,29392.59,29388.34,29392.58,18.82382
2023-08-15 12:52:00,29392.58,29395.29,29392.58,29395.29,7.96647
2023-08-15 12:53:00,29395.28,29395.29,29394.42,29394.42,6.23286
2023-08-15 12:54:00,29394.42,29394.43,29390.0,29390.0,11.46381
2023-08-15 12:55:00,29390.01,29390.01,29389.17,29389.18,2.71498
2023-08-15 12:56:00,29389.17,29389.18,29384.0,29384.01,21.46139
2023-08-15 12:57:00,29384.01,29384.01,29380.55,29380.56,33.60849
2023-08-15 12:58:00,29380.55,29380.56,29374.0,29374.0,9.93574
2023-08-15 12:59:00,29374.01,29374.01,29368.71,29368.72,12.40594
2023-08-15 13:00:00,29368.71,29368.72,29366.6,29366.61,6.90762
2023-08-15 13:01:00,29366.61,29366.61,29366.6,29366.61,4.34378
2023-08-15 13:02:00,29366.6,29370.6,29366.6,29370.41,24.40414
2023-08-15 13:03:00,29370.42,29370.42,29370.41,29370.42,1.52292
2023-08-15 13:04:00,29370.41,29371.45,29370.41,29371.45,6.58803
2023-08-15 13:05:00,29371.44,29374.4,29371.44,29374.39,22.55726
2023-08-15 13:06:00,29374.39,29384.86,29374.39,29384.86,26.11144
2023-08-15 13:07:00,29384.86,29384.86,29384.85,29384.86,10.7641
2023-08-15 13:08:00,29384.86,29384.86,29384.75,29384.76,36.11923
2023-08-15 13:09:00,29384.75,29386.83,29384.66,29386.83,29.74878
2023-08-15 13:10:00,29386.82,29390.72,29386.82,29390.72,29.25331
