,symbol,timestamp,datetime,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last,previousClose,change,percentage,average,baseVolume,quoteVolume,info
0,BTC/KRW,1694271668381,2023-09-09T15:01:08.381Z,35314000.0,35150000.0,,,,,35242869.91779384,35295000.0,35187000.0,35187000.0,35295000.0,-108000.0,-0.0030599235,35241000.0,1362.72667334,48026398882.02956,"{'market': 'KRW-BTC', 'trade_date': '20230909', 'trade_time': '150108', 'trade_date_kst': '20230910', 'trade_time_kst': '000108', 'trade_timestamp': '1694271668381', 'opening_price': '35295000.0000', 'high_price': '35314000.0000', 'low_price': '35150000.0000', 'trade_price': '35187000.0000', 'prev_closing_price': '35295000.00000000', 'change': 'FALL', 'change_price': '108000.00000000', 'change_rate': '0.0030599235', 'signed_change_price': '-108000.00000000', 'signed_change_rate': '-0.0030599235', 'trade_volume': '0.00798733', 'acc_trade_price': '35952996338.850220000000', 'acc_trade_price_24h': '48026398882.02956000', 'acc_trade_volume': '1020.28715606', 'acc_trade_volume_24h': '1362.72667334', 'highest_52_week_price': '41569000.00000000', 'highest_52_week_date': '2023-06-30', 'lowest_52_week_price': '20700000.00000000', 'lowest_52_week_date': '2022-12-30', 'timestamp': '1694271668392'}"
1,BTC/KRW,1694271668381,2023-09-09T15:01:08.381Z,35314000.0,35150000.0,,,,,35242869.91779384,35295000.0,35187000.0,35187000.0,35295000.0,-108000.0,-0.0030599235,35241000.0,1362.72667334,48026398882.02956,"{'market': 'KRW-BTC', 'trade_date': '20230909', 'trade_time': '150108', 'trade_date_kst': '20230910', 'trade_time_kst': '000108', 'trade_timestamp': '1694271668381', 'opening_price': '35295000.0000', 'high_price': '35314000.0000', 'low_price': '35150000.0000', 'trade_price': '35187000.0000', 'prev_closing_price': '35295000.00000000', 'change': 'FALL', 'change_price': '108000.00000000', 'change_rate': '0.0030599235', 'signed_change_price': '-108000.00000000', 'signed_change_rate': '-0.0030599235', 'trade_volume': '0.00798733', 'acc_trade_price': '35952996338.850220000000', 'acc_trade_price_24h': '48026398882.02956000', 'acc_trade_volume': '1020.28715606', 'acc_trade_volume_24h': '1362.72667334', 'highest_52_week_price': '41569000.00000000', 'highest_52_week_date': '2023-06-30', 'lowest_52_week_price': '20700000.00000000', 'lowest_52_week_date': '2022-12-30', 'timestamp': '1694271668392'}"
2,BTC/KRW,1694271668381,2023-09-09T15:01:08.381Z,35314000.0,35150000.0,,,,,35242869.91779384,35295000.0,35187000.0,35187000.0,35295000.0,-108000.0,-0.0030599235,35241000.0,1362.72667334,48026398882.02956,"{'market': 'KRW-BTC', 'trade_date': '20230909', 'trade_time': '150108', 'trade_date_kst': '20230910', 'trade_time_kst': '000108', 'trade_timestamp': '1694271668381', 'opening_price': '35295000.0000', 'high_price': '35314000.0000', 'low_price': '35150000.0000', 'trade_price': '35187000.0000', 'prev_closing_price': '35295000.00000000', 'change': 'FALL', 'change_price': '108000.00000000', 'change_rate': '0.0030599235', 'signed_change_price': '-108000.00000000', 'signed_change_rate': '-0.0030599235', 'trade_volume': '0.00798733', 'acc_trade_price': '35952996338.850220000000', 'acc_trade_price_24h': '48026398882.02956000', 'acc_trade_volume': '1020.28715606', 'acc_trade_volume_24h': '1362.72667334', 'highest_52_week_price': '41569000.00000000', 'highest_52_week_date': '2023-06-30', 'lowest_52_week_price': '20700000.00000000', 'lowest_52_week_date': '2022-12-30', 'timestamp': '1694271668392'}"
3,BTC/KRW,1694271668381,2023-09-09T15:01:08.381Z,35314000.0,35150000.0,,,,,35242869.91779384,35295000.0,35187000.0,35187000.0,35295000.0,-108000.0,-0.0030599235,35241000.0,1362.72667334,48026398882.02956,"{'market': 'KRW-BTC', 'trade_date': '20230909', 'trade_time': '150108', 'trade_date_kst': '20230910', 'trade_time_kst': '000108', 'trade_timestamp': '1694271668381', 'opening_price': '35295000.0000', 'high_price': '35314000.0000', 'low_price': '35150000.0000', 'trade_price': '35187000.0000', 'prev_closing_price': '35295000.00000000', 'change': 'FALL', 'change_price': '108000.00000000', 'change_rate': '0.0030599235', 'signed_change_price': '-108000.00000000', 'signed_change_rate': '-0.0030599235', 'trade_volume': '0.00798733', 'acc_trade_price': '35952996338.850220000000', 'acc_trade_price_24h': '48026398882.02956000', 'acc_trade_volume': '1020.28715606', 'acc_trade_volume_24h': '1362.72667334', 'highest_52_week_price': '41569000.00000000', 'highest_52_week_date': '2023-06-30', 'lowest_52_week_price': '20700000.00000000', 'lowest_52_week_date': '2022-12-30', 'timestamp': '1694271668392'}"
4,BTC/KRW,1694271668381,2023-09-09T15:01:08.381Z,35314000.0,35150000.0,,,,,35242869.91779384,35295000.0,35187000.0,35187000.0,35295000.0,-108000.0,-0.0030599235,35241000.0,1362.72667334,48026398882.02956,"{'market': 'KRW-BTC', 'trade_date': '20230909', 'trade_time': '150108', 'trade_date_kst': '20230910', 'trade_time_kst': '000108', 'trade_timestamp': '1694271668381', 'opening_price': '35295000.0000', 'high_price': '35314000.0000', 'low_price': '35150000.0000', 'trade_price': '35187000.0000', 'prev_closing_price': '35295000.00000000', 'change': 'FALL', 'change_price': '108000.00000000', 'change_rate': '0.0030599235', 'signed_change_price': '-108000.00000000', 'signed_change_rate': '-0.0030599235', 'trade_volume': '0.00798733', 'acc_trade_price': '35952996338.850220000000', 'acc_trade_price_24h': '48026398882.02956000', 'acc_trade_volume': '1020.28715606', 'acc_trade_volume_24h': '1362.72667334', 'highest_52_week_price': '41569000.00000000', 'highest_52_week_date': '2023-06-30', 'lowest_52_week_price': '20700000.00000000', 'lowest_52_week_date': '2022-12-30', 'timestamp': '1694271668392'}"
5,BTC/KRW,1694271668381,2023-09-09T15:01:08.381Z,35314000.0,35150000.0,,,,,35242869.91779384,35295000.0,35187000.0,35187000.0,35295000.0,-108000.0,-0.0030599235,35241000.0,1362.72667334,48026398882.02956,"{'market': 'KRW-BTC', 'trade_date': '20230909', 'trade_time': '150108', 'trade_date_kst': '20230910', 'trade_time_kst': '000108', 'trade_timestamp': '1694271668381', 'opening_price': '35295000.0000', 'high_price': '35314000.0000', 'low_price': '35150000.0000', 'trade_price': '35187000.0000', 'prev_closing_price': '35295000.00000000', 'change': 'FALL', 'change_price': '108000.00000000', 'change_rate': '0.0030599235', 'signed_change_price': '-108000.00000000', 'signed_change_rate': '-0.0030599235', 'trade_volume': '0.00798733', 'acc_trade_price': '35952996338.850220000000', 'acc_trade_price_24h': '48026398882.02956000', 'acc_trade_volume': '1020.28715606', 'acc_trade_volume_24h': '1362.72667334', 'highest_52_week_price': '41569000.00000000', 'highest_52_week_date': '2023-06-30', 'lowest_52_week_price': '20700000.00000000', 'lowest_52_week_date': '2022-12-30', 'timestamp': '1694271668392'}"
6,BTC/KRW,1694271689337,2023-09-09T15:01:29.337Z,35314000.0,35150000.0,,,,,35242869.91779384,35295000.0,35189000.0,35189000.0,35295000.0,-106000.0,-0.0030032583,35242000.0,1362.72667334,48026398882.02956,"{'market': 'KRW-BTC', 'trade_date': '20230909', 'trade_time': '150129', 'trade_date_kst': '20230910', 'trade_time_kst': '000129', 'trade_timestamp': '1694271689337', 'opening_price': '35295000.0000', 'high_price': '35314000.0000', 'low_price': '35150000.0000', 'trade_price': '35189000.0000', 'prev_closing_price': '35295000.00000000', 'change': 'FALL', 'change_price': '106000.00000000', 'change_rate': '0.0030032583', 'signed_change_price': '-106000.00000000', 'signed_change_rate': '-0.0030032583', 'trade_volume': '0.00994629', 'acc_trade_price': '35953346338.849030000000', 'acc_trade_price_24h': '48026398882.02956000', 'acc_trade_volume': '1020.29710235', 'acc_trade_volume_24h': '1362.72667334', 'highest_52_week_price': '41569000.00000000', 'highest_52_week_date': '2023-06-30', 'lowest_52_week_price': '20700000.00000000', 'lowest_52_week_date': '2022-12-30', 'timestamp': '1694271689356'}"
7,BTC/KRW,1694271690113,2023-09-09T15:01:30.113Z,35314000.0,35150000.0,,,,,35242855.08235875,35295000.0,35175000.0,35175000.0,35295000.0,-120000.0,-0.003399915,35235000.0,1363.03259613,48037160257.94081,"{'market': 'KRW-BTC', 'trade_date': '20230909', 'trade_time': '150130', 'trade_date_kst': '20230910', 'trade_time_kst': '000130', 'trade_timestamp': '1694271690113', 'opening_price': '35295000.0000', 'high_price': '35314000.0000', 'low_price': '35150000.0000', 'trade_price': '35175000.0000', 'prev_closing_price': '35295000.00000000', 'change': 'FALL', 'change_price': '120000.00000000', 'change_rate': '0.0033999150', 'signed_change_price': '-120000.00000000', 'signed_change_rate': '-0.0033999150', 'trade_volume': '0.01338757', 'acc_trade_price': '35953817246.623780000000', 'acc_trade_price_24h': '48037160257.94081000', 'acc_trade_volume': '1020.31048992', 'acc_trade_volume_24h': '1363.03259613', 'highest_52_week_price': '41569000.00000000', 'highest_52_week_date': '2023-06-30', 'lowest_52_week_price': '20700000.00000000', 'lowest_52_week_date': '2022-12-30', 'timestamp': '1694271690140'}"
8,BTC/KRW,1694271690113,2023-09-09T15:01:30.113Z,35314000.0,35150000.0,,,,,35242855.08235875,35295000.0,35175000.0,35175000.0,35295000.0,-120000.0,-0.003399915,35235000.0,1363.03259613,48037160257.94081,"{'market': 'KRW-BTC', 'trade_date': '20230909', 'trade_time': '150130', 'trade_date_kst': '20230910', 'trade_time_kst': '000130', 'trade_timestamp': '1694271690113', 'opening_price': '35295000.0000', 'high_price': '35314000.0000', 'low_price': '35150000.0000', 'trade_price': '35175000.0000', 'prev_closing_price': '35295000.00000000', 'change': 'FALL', 'change_price': '120000.00000000', 'change_rate': '0.0033999150', 'signed_change_price': '-120000.00000000', 'signed_change_rate': '-0.0033999150', 'trade_volume': '0.01338757', 'acc_trade_price': '35953817246.623780000000', 'acc_trade_price_24h': '48037160257.94081000', 'acc_trade_volume': '1020.31048992', 'acc_trade_volume_24h': '1363.03259613', 'highest_52_week_price': '41569000.00000000', 'highest_52_week_date': '2023-06-30', 'lowest_52_week_price': '20700000.00000000', 'lowest_52_week_date': '2022-12-30', 'timestamp': '1694271690140'}"
9,BTC/KRW,1694271690113,2023-09-09T15:01:30.113Z,35314000.0,35150000.0,,,,,35242855.08235875,35295000.0,35175000.0,35175000.0,35295000.0,-120000.0,-0.003399915,35235000.0,1363.03259613,48037160257.94081,"{'market': 'KRW-BTC', 'trade_date': '20230909', 'trade_time': '150130', 'trade_date_kst': '20230910', 'trade_time_kst': '000130', 'trade_timestamp': '1694271690113', 'opening_price': '35295000.0000', 'high_price': '35314000.0000', 'low_price': '35150000.0000', 'trade_price': '35175000.0000', 'prev_closing_price': '35295000.00000000', 'change': 'FALL', 'change_price': '120000.00000000', 'change_rate': '0.0033999150', 'signed_change_price': '-120000.00000000', 'signed_change_rate': '-0.0033999150', 'trade_volume': '0.01338757', 'acc_trade_price': '35953817246.623780000000', 'acc_trade_price_24h': '48037160257.94081000', 'acc_trade_volume': '1020.31048992', 'acc_trade_volume_24h': '1363.03259613', 'highest_52_week_price': '41569000.00000000', 'highest_52_week_date': '2023-06-30', 'lowest_52_week_price': '20700000.00000000', 'lowest_52_week_date': '2022-12-30', 'timestamp': '1694271690140'}"
