,time,acc_trade_volume,trade_price,dev,high,ask_bid
0,1712689619.174091,4754013.91726626,2720.0,0.0,2860.0,BID
1,1712689620.116118,4754013.91726626,2720.0,0.0,2860.0,BID
2,1712689650.1173248,4754013.91726626,2720.0,0.0,2860.0,BID
3,1712689669.8249671,4754016.04144626,2713.0,-1.422328677999148e-10,2860.0,ASK
4,1712689680.1459768,4754016.04144626,2713.0,-0.0,2860.0,ASK
5,1712689710.116036,4754016.04144626,2713.0,-0.0,2860.0,ASK
6,1712689730.9950793,4754017.88442451,2716.0,1.2340384554931883e-10,2860.0,BID
7,1712689740.1675832,4754017.88442451,2716.0,0.0,2860.0,BID
8,1712689770.1750233,4754017.88442451,2716.0,0.0,2860.0,BID
9,1712689800.1289911,4754017.88442451,2716.0,0.0,2860.0,BID
10,1712689830.1248572,4754017.88442451,2716.0,0.0,2860.0,BID
11,1712689860.1755905,4754017.88442451,2716.0,0.0,2860.0,BID
12,1712689890.1762323,4754017.88442451,2716.0,0.0,2860.0,BID
13,1712689920.119954,4754017.88442451,2716.0,0.0,2860.0,BID
14,1712689950.1175437,4754017.88442451,2716.0,0.0,2860.0,BID
15,1712689980.1662133,4754017.88442451,2716.0,0.0,2860.0,BID
16,1712690010.1750357,4754017.88442451,2716.0,0.0,2860.0,BID
17,1712690040.1175368,4754017.88442451,2716.0,0.0,2860.0,BID
18,1712690061.414979,4754343.36108825,2715.0,2.183810634702864e-08,2860.0,BID
19,1712690061.416096,4755017.88442451,2714.0,4.5257660508048944e-08,2860.0,BID
20,1712690065.835158,4756017.88442451,2715.0,6.709576685507758e-08,2860.0,BID
21,1712690070.1162572,4756017.88442451,2715.0,0.0,2860.0,BID
22,1712690100.145708,4756017.88442451,2715.0,0.0,2860.0,BID
23,1712690130.1078663,4756017.88442451,2715.0,0.0,2860.0,BID
24,1712690137.19508,4756275.9013799,2713.0,1.7361113792773048e-08,2860.0,BID
25,1712690160.175224,4756275.9013799,2713.0,0.0,2860.0,BID
26,1712690177.1152368,4756276.6385712,2717.0,4.96008459493085e-11,2860.0,BID
27,1712690190.176872,4756276.6385712,2717.0,0.0,2860.0,BID
28,1712690216.9153943,4756313.43032984,2718.0,2.4754797116949476e-09,2860.0,BID
29,1712690220.1156168,4756313.43032984,2718.0,0.0,2860.0,BID
30,1712690250.1176486,4756313.43032984,2718.0,0.0,2860.0,BID
31,1712690280.177726,4756313.43032984,2718.0,0.0,2860.0,BID
32,1712690310.1853125,4756313.43032984,2718.0,0.0,2860.0,BID
33,1712690340.107695,4756313.43032984,2718.0,0.0,2860.0,BID
34,1712690370.1180265,4756313.43032984,2718.0,0.0,2860.0,BID
35,1712690400.1377196,4756313.43032984,2718.0,0.0,2860.0,BID
36,1712690430.1167855,4756313.43032984,2718.0,0.0,2860.0,BID
37,1712690442.9752796,4756314.16616501,2719.0,4.956727711700702e-11,2860.0,BID
38,1712690460.1770763,4756314.16616501,2719.0,0.0,2860.0,BID
39,1712690490.1762178,4756314.16616501,2719.0,0.0,2860.0,BID
40,1712690505.425444,4756318.85060781,2719.0,3.15553064651643e-10,2860.0,BID
41,1712690520.1206703,4756318.85060781,2719.0,0.0,2860.0,BID
42,1712690550.1281612,4756318.85060781,2719.0,0.0,2860.0,BID
43,1712690580.1696043,4756318.85060781,2719.0,0.0,2860.0,BID
44,1712690610.1695974,4756318.85060781,2719.0,0.0,2860.0,BID
45,1712690623.4184463,4757132.67969067,2718.0,-5.482104315328734e-08,2860.0,ASK
46,1712690623.4196265,4757300.88595058,2719.0,-1.1330687029231532e-08,2860.0,ASK
47,1712690639.8995805,4759560.80995058,2720.0,-1.5223269079012514e-07,2860.0,ASK
48,1712690639.906854,4760436.80995058,2717.0,-5.9008991953787073e-08,2860.0,ASK
49,1712690639.9075403,4760738.80995058,2716.0,-2.0343282614205133e-08,2860.0,ASK
50,1712690639.9082084,4760907.01621049,2717.0,-1.1330687029231532e-08,2860.0,ASK
51,1712690639.9088688,4761070.91112806,2716.0,-1.1040266977349248e-08,2860.0,ASK
52,1712690639.9095285,4761239.11738797,2717.0,-1.1330687029231532e-08,2860.0,ASK
53,1712690639.9350028,4761442.645401,2716.0,1.3710026122444633e-08,2860.0,BID
54,1712690639.955037,4761771.23366616,2716.0,2.2134317688288938e-08,2860.0,BID
55,1712690639.96527,4761821.93366616,2727.0,3.415246452132414e-09,2860.0,BID
56,1712690640.0150115,4761930.63366616,2727.0,7.322234503804438e-09,2860.0,BID
57,1712690640.0250962,4762189.93366616,2727.0,1.7466931065823e-08,2860.0,BID
58,1712690640.108565,4762189.93366616,2727.0,0.0,2860.0,BID
59,1712690670.114969,4762189.93366616,2727.0,0.0,2860.0,BID
60,1712690700.1751783,4762189.93366616,2727.0,0.0,2860.0,BID
61,1712690730.1767032,4762189.93366616,2727.0,0.0,2860.0,BID
