,time,acc_trade_volume,trade_price,dev,high,ask_bid
0,1712689619.1451504,111224535.5263495,765.3,0.0,810.7,BID
1,1712689620.18338,111224535.5263495,765.3,0.0,810.7,BID
2,1712689626.0018885,111225384.70322454,765.2,8.838494266802161e-09,810.7,BID
3,1712689630.3222892,111225397.76999572,765.3,1.360029761542291e-10,810.7,BID
4,1712689650.2045653,111225397.76999572,765.3,0.0,810.7,BID
5,1712689651.2529037,111227672.92839342,763.9,-2.368038620895061e-08,810.7,ASK
6,1712689651.2543895,111234569.00379118,763.8,-7.177598223966868e-08,810.7,ASK
7,1712689651.2559414,111234620.20674469,763.6,-5.32932438994291e-10,810.7,ASK
8,1712689680.2048583,111234620.20674469,763.6,-0.0,810.7,ASK
9,1712689703.8328974,111234628.49325468,763.4,-8.624163104844852e-11,810.7,ASK
10,1712689703.8344631,111234745.25363728,763.2,-1.215180555933857e-09,810.7,ASK
11,1712689710.1926768,111234745.25363728,763.2,-0.0,810.7,ASK
12,1712689711.342242,111236019.1389876,763.5,-1.3257914512167552e-08,810.7,ASK
13,1712689739.8624306,111236027.34837195,765.1,8.543886331998456e-11,810.7,BID
14,1712689740.2744868,111236027.34837195,765.1,0.0,810.7,BID
15,1712689770.2750332,111236027.34837195,765.1,0.0,810.7,BID
16,1712689800.1939287,111236027.34837195,765.1,0.0,810.7,BID
17,1712689813.7120907,111236681.76564118,765.0,6.81419225699257e-09,810.7,BID
18,1712689830.19565,111236681.76564118,765.0,0.0,810.7,BID
19,1712689839.4123144,111236707.90943202,764.9,2.7222369707952915e-10,810.7,BID
20,1712689839.4138706,111236812.48459542,765.0,1.0888947886284355e-09,810.7,BID
21,1712689847.0920126,111237416.77852689,765.0,6.2922446536970734e-09,810.7,BID
22,1712689851.6737611,111237534.65157188,764.5,-1.2273597310448522e-09,810.7,ASK
23,1712689860.2825935,111237534.65157188,764.5,-0.0,810.7,ASK
24,1712689861.152059,111237534.65157203,764.5,-1.5515812759880834e-18,810.7,ASK
25,1712689890.282343,111237534.65157203,764.5,-0.0,810.7,ASK
26,1712689894.138018,111238268.20718758,764.3,7.638137344923171e-09,810.7,BID
27,1712689894.252004,111240343.80470058,764.3,-2.1612129388922063e-08,810.7,ASK
28,1712689894.272337,111242079.40933058,764.3,-1.8071958362063023e-08,810.7,ASK
29,1712689894.274019,111243836.13121296,764.3,-1.8291841450296692e-08,810.7,ASK
30,1712689920.183514,111243836.13121296,764.3,-0.0,810.7,ASK
31,1712689950.1928144,111243836.13121296,764.3,-0.0,810.7,ASK
32,1712689954.9322827,111245390.27650996,763.5,-1.618170416148387e-08,810.7,ASK
33,1712689955.34224,111245454.78239444,763.7,6.716329172364401e-10,810.7,BID
34,1712689980.27623,111245454.78239444,763.7,0.0,810.7,BID
35,1712689983.3921645,111245454.78239456,763.5,-1.0860384541613556e-18,810.7,ASK
36,1712689987.0758567,111245623.0905249,763.5,1.752395566627717e-09,810.7,BID
37,1712689993.1822634,111247042.5370949,763.4,-1.4779035756274632e-08,810.7,ASK
38,1712689998.288977,111247536.0370949,763.5,5.138237887795468e-09,810.7,BID
39,1712690002.0761178,111247692.23009276,763.5,1.6262548719866215e-09,810.7,BID
40,1712690003.782137,111250257.29623552,763.5,2.6707031488288162e-08,810.7,BID
41,1712690004.5946703,111250484.6630428,763.5,2.367304444991517e-09,810.7,BID
42,1712690010.2827103,111250484.6630428,763.5,0.0,810.7,BID
43,1712690017.10228,111254413.51622628,763.2,-4.090491420211937e-08,810.7,ASK
44,1712690018.1621304,111254624.7604224,763.2,2.199350628370609e-09,810.7,BID
45,1712690018.182254,111254787.31200038,763.2,1.692391657410046e-09,810.7,BID
46,1712690025.5838325,111255022.2806455,763.2,2.446355671795126e-09,810.7,BID
47,1712690025.642047,111255197.79694386,763.2,1.827372719200141e-09,810.7,BID
48,1712690025.762123,111255432.26046915,763.2,2.441096660486187e-09,810.7,BID
49,1712690032.952644,111255773.33099043,763.2,3.551026154175633e-09,810.7,BID
50,1712690033.31204,111255799.5364412,763.1,-2.728357778284791e-10,810.7,ASK
51,1712690040.183703,111255799.5364412,763.1,-0.0,810.7,ASK
52,1712690044.2826638,111256821.19509289,763.1,-1.0636461253885513e-08,810.7,ASK
53,1712690044.2844117,111257574.2346329,763.1,-7.839874772899825e-09,810.7,ASK
54,1712690053.392645,111259253.50141384,763.1,-1.7482802128486376e-08,810.7,ASK
55,1712690053.4048662,111259384.5630128,763.0,-1.3644788470803586e-09,810.7,ASK
