,time,acc_trade_volume,trade_price,dev,high,ask_bid
0,1712689619.1832943,7154573.81667778,2306.0,0.0,2451.0,BID
1,1712689620.6049223,7154573.81667778,2306.0,0.0,2451.0,BID
2,1712689650.6353376,7154573.81667778,2306.0,0.0,2451.0,BID
3,1712689672.1349547,7154578.15319122,2306.0,2.3203023127712976e-10,2451.0,BID
4,1712689680.6449947,7154578.15319122,2306.0,0.0,2451.0,BID
5,1712689687.5550127,7154703.26248009,2306.0,6.694115468554821e-09,2451.0,BID
6,1712689687.5647726,7155578.15319122,2306.0,4.681202727270495e-08,2451.0,BID
7,1712689703.5649924,7155633.03425025,2306.0,2.9364737782544766e-09,2451.0,BID
8,1712689710.625209,7155633.03425025,2306.0,0.0,2451.0,BID
9,1712689736.8450313,7155633.03599938,2303.0,-9.357701795514256e-14,2451.0,ASK
10,1712689736.8465383,7155636.53425025,2304.0,-1.8715355111309767e-10,2451.0,ASK
11,1712689740.975002,7155636.53425025,2304.0,-0.0,2451.0,ASK
12,1712689746.8851738,7155753.79525025,2304.0,6.273364576923267e-09,2451.0,BID
13,1712689747.068472,7155753.79538888,2304.0,7.416596566754281e-15,2451.0,BID
14,1712689752.1952426,7155760.73381038,2306.0,3.711996968928657e-10,2451.0,BID
15,1712689770.9548478,7155760.73381038,2306.0,0.0,2451.0,BID
16,1712689778.3151376,7155760.73729475,2303.0,-1.864080116594511e-13,2451.0,ASK
17,1712689778.316723,7155764.23381038,2304.0,-1.8705777266016148e-10,2451.0,ASK
18,1712689779.8854396,7155771.17223188,2306.0,3.7119401397354567e-10,2451.0,BID
19,1712689800.6348135,7155771.17223188,2306.0,0.0,2451.0,BID
20,1712689807.7852845,7155773.80246608,2305.0,-1.4075483572201094e-10,2451.0,ASK
21,1712689830.6251452,7155773.80246608,2305.0,-0.0,2451.0,ASK
22,1712689852.255224,7155774.66723058,2305.0,-4.627715118380832e-11,2451.0,ASK
23,1712689852.5148418,7155777.10777058,2304.0,-1.3060346312830774e-10,2451.0,ASK
24,1712689860.9548898,7155777.10777058,2304.0,-0.0,2451.0,ASK
25,1712689872.535154,7155820.51054836,2303.0,-2.3226625162326952e-09,2451.0,ASK
26,1712689878.524856,7155903.68948955,2303.0,-4.451249867518962e-09,2451.0,ASK
27,1712689883.0473104,7155996.8305006,2303.0,-4.984361512230924e-09,2451.0,ASK
28,1712689883.048973,7157106.96402957,2301.0,-5.9407845940897074e-08,2451.0,ASK
29,1712689883.0506115,7158309.12778592,2302.0,-6.433276481544095e-08,2451.0,ASK
30,1712689883.0523016,7159273.84032988,2303.0,-5.162576635440931e-08,2451.0,ASK
31,1712689883.0539129,7159360.72130294,2302.0,-4.649360935447949e-09,2451.0,ASK
32,1712689883.0556295,7159365.06723948,2301.0,-2.3256907545823647e-10,2451.0,ASK
33,1712689883.0868344,7160370.06723948,2301.0,-5.3781715093306784e-08,2451.0,ASK
34,1712689883.0888443,7161076.2587739,2301.0,-3.779123572682296e-08,2451.0,ASK
35,1712689883.0904925,7161895.11061392,2301.0,-4.38201555856658e-08,2451.0,ASK
36,1712689883.1075015,7162145.11061392,2300.0,-1.3378536092862384e-08,2451.0,ASK
37,1712689883.1088097,7162149.61061392,2300.0,-2.408136496715229e-10,2451.0,ASK
38,1712689883.1101215,7162459.16723948,2300.0,-1.6565657951352626e-08,2451.0,ASK
39,1712689883.111518,7162659.28647344,2300.0,-1.0709209577654621e-08,2451.0,ASK
40,1712689883.112425,7162778.56723948,2299.0,-6.383208134606297e-09,2451.0,ASK
41,1712689883.1252656,7163094.25820027,2299.0,-1.6893931652479316e-08,2451.0,ASK
42,1712689883.1270084,7163406.16723948,2299.0,-1.6691545355022477e-08,2451.0,ASK
43,1712689883.14538,7164623.70735027,2299.0,-6.515561726685588e-08,2451.0,ASK
44,1712689883.1471195,7165493.27256766,2300.0,-4.653403858378465e-08,2451.0,ASK
45,1712689883.14864,7165496.27256766,2298.0,-1.6054243311434862e-10,2451.0,ASK
46,1712689883.1547585,7165645.76723938,2298.0,-8.00007944519082e-09,2451.0,ASK
47,1712689883.2050169,7165814.66723938,2298.0,-9.038538984357764e-09,2451.0,ASK
48,1712689883.2067287,7167012.67256766,2298.0,-6.411023009533743e-08,2451.0,ASK
49,1712689883.3250744,7167025.72171947,2299.0,6.983141938792067e-10,2451.0,BID
50,1712689883.3270004,7168240.8328971,2297.0,-6.502563498704271e-08,2451.0,ASK
51,1712689884.1951642,7168304.17782532,2299.0,3.389849633959609e-09,2451.0,BID
52,1712689885.995502,7168388.38533293,2300.0,4.506292719418656e-09,2451.0,BID
53,1712689890.9354846,7168388.38533293,2300.0,0.0,2451.0,BID
54,1712689895.2549458,7168568.70991717,2299.0,9.63495947960921e-09,2451.0,BID
55,1712689900.6150064,7168575.6664389,2300.0,3.716953252349577e-10,2451.0,BID
56,1712689902.8451605,7168577.8564389,2297.0,-1.1701433475203795e-10,2451.0,ASK
57,1712689917.6951635,7168580.01994347,2297.0,-1.1559865201814964e-10,2451.0,ASK
58,1712689917.696783,7168580.0464389,2296.0,-1.415682684126582e-12,2451.0,ASK
59,1712689920.6050916,7168580.0464389,2296.0,-0.0,2451.0,ASK
60,1712689946.6349542,7168582.23347674,2299.0,1.1685331187878218e-10,2451.0,BID
61,1712689950.6349714,7168582.23347674,2299.0,0.0,2451.0,BID
62,1712689962.985517,7168584.70698131,2296.0,-1.3215917798969342e-10,2451.0,ASK
63,1712689962.987744,7168586.89352408,2297.0,-1.1682682889919188e-10,2451.0,ASK
64,1712689962.994955,7168590.16199006,2295.0,-1.7463391114991554e-10,2451.0,ASK
65,1712689980.944891,7168590.16199006,2295.0,-0.0,2451.0,ASK
66,1712689984.9470484,7168592.35199006,2298.0,1.1701143468420586e-10,2451.0,BID
67,1712689984.9485574,7168597.12249027,2299.0,2.5488724823848206e-10,2451.0,BID
68,1712690000.7650871,7168611.20935987,2299.0,7.526597359925528e-10,2451.0,BID
69,1712690010.9970136,7168611.20935987,2299.0,0.0,2451.0,BID
70,1712690031.2852812,7168613.39935987,2297.0,1.1701113213225928e-10,2451.0,BID
71,1712690031.2870307,7168615.58935987,2298.0,1.1701113218201962e-10,2451.0,BID
72,1712690031.288757,7169094.54495222,2299.0,2.55904731120132e-08,2451.0,BID
73,1712690031.4049358,7169142.47656663,2299.0,-2.5609737298594206e-09,2451.0,ASK
74,1712690040.5948176,7169142.47656663,2299.0,-0.0,2451.0,ASK
75,1712690050.175314,7169144.66656663,2299.0,1.1700349673650415e-10,2451.0,BID
76,1712690050.1852574,7169149.43404054,2300.0,2.5470827315221496e-10,2451.0,BID
77,1712690065.8450096,7169151.62341798,2297.0,-1.1697023572299548e-10,2451.0,ASK
78,1712690070.6050785,7169151.62341798,2297.0,-0.0,2451.0,ASK
